source,target,edge_type
CLM-002067,REP-000327,REPAIRED_BY
CLM-002068,CUS-002184,FILED_BY
CLM-002068,DEV-000199,USES_DEVICE
CLM-002068,REP-000219,REPAIRED_BY
CLM-002069,CUS-001004,FILED_BY
CLM-002069,DEV-000117,USES_DEVICE
CLM-002069,REP-000068,REPAIRED_BY
CLM-002070,CUS-000490,FILED_BY
CLM-002070,DEV-000153,USES_DEVICE
CLM-002070,REP-000658,REPAIRED_BY
CLM-002071,CUS-001403,FILED_BY
CLM-002071,DEV-001166,USES_DEVICE
CLM-002072,CUS-000010,FILED_BY
CLM-002072,DEV-000643,USES_DEVICE
CLM-002073,CUS-002768,FILED_BY
CLM-002073,DEV-002953,USES_DEVICE
CLM-002074,CUS-001805,FILED_BY
CLM-002074,DEV-001504,USES_DEVICE
CLM-002074,REP-000049,REPAIRED_BY
CLM-002075,CUS-001233,FILED_BY
CLM-002075,DEV-001422,USES_DEVICE
CLM-002076,CUS-000384,FILED_BY
CLM-002076,DEV-002807,USES_DEVICE
CLM-002076,REP-000371,REPAIRED_BY
CLM-002077,CUS-002377,FILED_BY
CLM-002077,DEV-001003,USES_DEVICE
CLM-002077,REP-000146,REPAIRED_BY
CLM-002078,CUS-000464,FILED_BY
CLM-002078,DEV-002738,USES_DEVICE
CLM-002078,REP-000621,REPAIRED_BY
CLM-002079,CUS-001421,FILED_BY
CLM-002079,DEV-001911,USES_DEVICE
CLM-002080,CUS-000877,FILED_BY
CLM-002080,DEV-002672,USES_DEVICE
CLM-002080,REP-000674,REPAIRED_BY
CLM-002081,CUS-001565,FILED_BY
CLM-002081,DEV-002096,USES_DEVICE
CLM-002081,REP-000493,REPAIRED_BY
CLM-002082,CUS-001753,FILED_BY
CLM-002082,DEV-001412,USES_DEVICE
CLM-002082,REP-000281,REPAIRED_BY
CLM-002083,CUS-001851,FILED_BY
CLM-002083,DEV-002452,USES_DEVICE
CLM-002084,CUS-002725,FILED_BY
CLM-002084,DEV-002028,USES_DEVICE
CLM-002084,REP-000015,REPAIRED_BY
CLM-002085,CUS-002172,FILED_BY
CLM-002085,DEV-002677,USES_DEVICE
CLM-002085,REP-000435,REPAIRED_BY
CLM-002086,CUS-000931,FILED_BY
CLM-002086,DEV-001607,USES_DEVICE
CLM-002086,REP-000182,REPAIRED_BY
CLM-002087,CUS-002565,FILED_BY
CLM-002087,DEV-001050,USES_DEVICE
CLM-002087,REP-000312,REPAIRED_BY
CLM-002088,CUS-002753,FILED_BY
CLM-002088,DEV-001669,USES_DEVICE
CLM-002089,CUS-002051,FILED_BY
CLM-002089,DEV-002789,USES_DEVICE
CLM-002089,REP-000422,REPAIRED_BY
CLM-002090,CUS-002616,FILED_BY
CLM-002090,DEV-002065,USES_DEVICE
CLM-002090,REP-000482,REPAIRED_BY
CLM-002091,CUS-002754,FILED_BY
CLM-002091,DEV-000231,USES_DEVICE
CLM-002091,REP-000271,REPAIRED_BY
CLM-002092,CUS-002488,FILED_BY
CLM-002092,DEV-001071,USES_DEVICE
CLM-002092,REP-000435,REPAIRED_BY
CLM-002093,CUS-001895,FILED_BY
CLM-002093,DEV-000482,USES_DEVICE
CLM-002093,REP-000024,REPAIRED_BY
CLM-002094,CUS-000305,FILED_BY
CLM-002094,DEV-000939,USES_DEVICE
CLM-002095,CUS-002344,FILED_BY
CLM-002095,DEV-001167,USES_DEVICE
CLM-002095,REP-000029,REPAIRED_BY
CLM-002096,CUS-000990,FILED_BY
CLM-002096,DEV-000991,USES_DEVICE
CLM-002097,CUS-000690,FILED_BY
CLM-002097,DEV-001392,USES_DEVICE
CLM-002097,REP-000580,REPAIRED_BY
CLM-002098,CUS-002512,FILED_BY
CLM-002098,DEV-002710,USES_DEVICE
CLM-002098,REP-000574,REPAIRED_BY
CLM-002099,CUS-000455,FILED_BY
CLM-002099,DEV-001926,USES_DEVICE
CLM-002099,REP-000372,REPAIRED_BY
CLM-002100,CUS-001366,FILED_BY
CLM-002100,DEV-000241,USES_DEVICE
CLM-002101,CUS-002926,FILED_BY
CLM-002101,DEV-002651,USES_DEVICE
CLM-002101,REP-000076,REPAIRED_BY
CLM-002102,CUS-001502,FILED_BY
CLM-002102,DEV-001952,USES_DEVICE
CLM-002103,CUS-002623,FILED_BY
CLM-002103,DEV-002779,USES_DEVICE
CLM-002103,REP-000167,REPAIRED_BY
CLM-002104,CUS-000078,FILED_BY
CLM-002104,DEV-000502,USES_DEVICE
CLM-002104,REP-000473,REPAIRED_BY
CLM-002105,CUS-002218,FILED_BY
CLM-002105,DEV-002344,USES_DEVICE
CLM-002105,REP-000285,REPAIRED_BY
CLM-002106,CUS-002162,FILED_BY
CLM-002106,DEV-000082,USES_DEVICE
CLM-002106,REP-000280,REPAIRED_BY
CLM-002107,CUS-000087,FILED_BY
CLM-002107,DEV-002837,USES_DEVICE
CLM-002108,CUS-001612,FILED_BY
CLM-002108,DEV-001840,USES_DEVICE
CLM-002108,REP-000176,REPAIRED_BY
CLM-002109,CUS-000957,FILED_BY
CLM-002109,DEV-001311,USES_DEVICE
CLM-002109,REP-000244,REPAIRED_BY
CLM-002110,CUS-002912,FILED_BY
CLM-002110,DEV-000649,USES_DEVICE
CLM-002111,CUS-002059,FILED_BY
CLM-002111,DEV-002925,USES_DEVICE
CLM-002111,REP-000570,REPAIRED_BY
CLM-002112,CUS-001507,FILED_BY
CLM-002112,DEV-002334,USES_DEVICE
CLM-002112,REP-000573,REPAIRED_BY
CLM-002113,CUS-000049,FILED_BY
CLM-002113,DEV-000083,USES_DEVICE
CLM-002113,REP-000368,REPAIRED_BY
CLM-002114,CUS-001677,FILED_BY
CLM-002114,DEV-002265,USES_DEVICE
CLM-002115,CUS-002754,FILED_BY
CLM-002115,DEV-000231,USES_DEVICE
CLM-002116,CUS-000432,FILED_BY
CLM-002116,DEV-001906,USES_DEVICE
CLM-002116,REP-000680,REPAIRED_BY
CLM-002117,CUS-000867,FILED_BY
CLM-002117,DEV-000213,USES_DEVICE
CLM-002118,CUS-000423,FILED_BY
CLM-002118,DEV-002968,USES_DEVICE
CLM-002119,CUS-000307,FILED_BY
CLM-002119,DEV-000892,USES_DEVICE
CLM-002119,REP-000274,REPAIRED_BY
CLM-002120,CUS-002179,FILED_BY
CLM-002120,DEV-000183,USES_DEVICE
CLM-002121,CUS-002482,FILED_BY
CLM-002121,DEV-001410,USES_DEVICE
CLM-002121,REP-000403,REPAIRED_BY
CLM-002122,CUS-000660,FILED_BY
CLM-002122,DEV-001957,USES_DEVICE
CLM-002122,REP-000189,REPAIRED_BY
CLM-002123,CUS-002373,FILED_BY
CLM-002123,DEV-001699,USES_DEVICE
CLM-002123,REP-000600,REPAIRED_BY
CLM-002124,CUS-001170,FILED_BY
CLM-002124,DEV-001663,USES_DEVICE
CLM-002124,REP-000469,REPAIRED_BY
CLM-002125,CUS-002851,FILED_BY
CLM-002125,DEV-001612,USES_DEVICE
CLM-002126,CUS-002737,FILED_BY
CLM-002126,DEV-001444,USES_DEVICE
CLM-002127,CUS-000755,FILED_BY
CLM-002127,DEV-000805,USES_DEVICE
CLM-002127,REP-000518,REPAIRED_BY
CLM-002128,CUS-002642,FILED_BY
CLM-002128,DEV-000979,USES_DEVICE
CLM-002129,CUS-000095,FILED_BY
CLM-002129,DEV-002223,USES_DEVICE
CLM-002129,REP-000075,REPAIRED_BY
CLM-002130,CUS-001278,FILED_BY
CLM-002130,DEV-001488,USES_DEVICE
CLM-002130,REP-000027,REPAIRED_BY
CLM-002131,CUS-001039,FILED_BY
CLM-002131,DEV-001791,USES_DEVICE
CLM-002131,REP-000699,REPAIRED_BY
CLM-002132,CUS-001687,FILED_BY
CLM-002132,DEV-001774,USES_DEVICE
CLM-002133,CUS-002825,FILED_BY
CLM-002133,DEV-000897,USES_DEVICE
CLM-002134,CUS-002122,FILED_BY
CLM-002134,DEV-001634,USES_DEVICE
CLM-002135,CUS-000749,FILED_BY
CLM-002135,DEV-000356,USES_DEVICE
CLM-002136,CUS-002839,FILED_BY
CLM-002136,DEV-002543,USES_DEVICE
CLM-002136,REP-000463,REPAIRED_BY
CLM-002137,CUS-000730,FILED_BY
CLM-002137,DEV-000354,USES_DEVICE
CLM-002137,REP-000506,REPAIRED_BY
CLM-002138,CUS-002181,FILED_BY
CLM-002138,DEV-002278,USES_DEVICE
CLM-002139,CUS-002810,FILED_BY
CLM-002139,DEV-000092,USES_DEVICE
CLM-002140,CUS-001177,FILED_BY
CLM-002140,DEV-001403,USES_DEVICE
CLM-002140,REP-000143,REPAIRED_BY
CLM-002141,CUS-001995,FILED_BY
CLM-002141,DEV-002851,USES_DEVICE
CLM-002141,REP-000290,REPAIRED_BY
CLM-002142,CUS-001195,FILED_BY
CLM-002142,DEV-000459,USES_DEVICE
CLM-002142,REP-000579,REPAIRED_BY
CLM-002143,CUS-000261,FILED_BY
CLM-002143,DEV-000389,USES_DEVICE
CLM-002144,CUS-000708,FILED_BY
CLM-002144,DEV-000935,USES_DEVICE
CLM-002144,REP-000156,REPAIRED_BY
CLM-002145,CUS-001609,FILED_BY
CLM-002145,DEV-000911,USES_DEVICE
CLM-002146,CUS-001443,FILED_BY
CLM-002146,DEV-000615,USES_DEVICE
CLM-002147,CUS-002005,FILED_BY
CLM-002147,DEV-002278,USES_DEVICE
CLM-002147,REP-000458,REPAIRED_BY
CLM-002148,CUS-000046,FILED_BY
CLM-002148,DEV-000673,USES_DEVICE
CLM-002148,REP-000171,REPAIRED_BY
CLM-002149,CUS-002175,FILED_BY
CLM-002149,DEV-001804,USES_DEVICE
CLM-002150,CUS-001231,FILED_BY
CLM-002150,DEV-001015,USES_DEVICE
CLM-002150,REP-000556,REPAIRED_BY
CLM-002151,CUS-001442,FILED_BY
CLM-002151,DEV-001237,USES_DEVICE
CLM-002152,CUS-002500,FILED_BY
CLM-002152,DEV-001930,USES_DEVICE
CLM-002152,REP-000539,REPAIRED_BY
CLM-002153,CUS-002913,FILED_BY
CLM-002153,DEV-001983,USES_DEVICE
CLM-002153,REP-000267,REPAIRED_BY
CLM-002154,CUS-000049,FILED_BY
CLM-002154,DEV-000772,USES_DEVICE
CLM-002154,REP-000381,REPAIRED_BY
CLM-002155,CUS-001581,FILED_BY
CLM-002155,DEV-001253,USES_DEVICE
CLM-002155,REP-000208,REPAIRED_BY
CLM-002156,CUS-001167,FILED_BY
CLM-002156,DEV-002839,USES_DEVICE
CLM-002157,CUS-002045,FILED_BY
CLM-002157,DEV-001572,USES_DEVICE
CLM-002158,CUS-002222,FILED_BY
CLM-002158,DEV-001283,USES_DEVICE
CLM-002158,REP-000529,REPAIRED_BY
CLM-002159,CUS-002243,FILED_BY
CLM-002159,DEV-001304,USES_DEVICE
CLM-002159,REP-000018,REPAIRED_BY
CLM-002160,CUS-001718,FILED_BY
CLM-002160,DEV-000606,USES_DEVICE
CLM-002161,CUS-000674,FILED_BY
CLM-002161,DEV-002283,USES_DEVICE
CLM-002161,REP-000151,REPAIRED_BY
CLM-002162,CUS-001123,FILED_BY
CLM-002162,DEV-002423,USES_DEVICE
CLM-002162,REP-000307,REPAIRED_BY
CLM-002163,CUS-000207,FILED_BY
CLM-002163,DEV-002011,USES_DEVICE
CLM-002164,CUS-000280,FILED_BY
CLM-002164,DEV-000682,USES_DEVICE
CLM-002165,CUS-001189,FILED_BY
CLM-002165,DEV-000392,USES_DEVICE
CLM-002165,REP-000352,REPAIRED_BY
CLM-002166,CUS-001815,FILED_BY
CLM-002166,DEV-002696,USES_DEVICE
CLM-002166,REP-000384,REPAIRED_BY
CLM-002167,CUS-000670,FILED_BY
CLM-002167,DEV-001888,USES_DEVICE
CLM-002167,REP-000293,REPAIRED_BY
CLM-002168,CUS-002490,FILED_BY
CLM-002168,DEV-000447,USES_DEVICE
CLM-002169,CUS-002733,FILED_BY
CLM-002169,DEV-001461,USES_DEVICE
CLM-002170,CUS-001736,FILED_BY
CLM-002170,DEV-001085,USES_DEVICE
CLM-002170,REP-000287,REPAIRED_BY
CLM-002171,CUS-002532,FILED_BY
CLM-002171,DEV-000778,USES_DEVICE
CLM-002172,CUS-000997,FILED_BY
CLM-002172,DEV-002219,USES_DEVICE
CLM-002173,CUS-001227,FILED_BY
CLM-002173,DEV-000239,USES_DEVICE
CLM-002174,CUS-001895,FILED_BY
CLM-002174,DEV-000482,USES_DEVICE
CLM-002175,CUS-002786,FILED_BY
CLM-002175,DEV-000086,USES_DEVICE
CLM-002176,CUS-002155,FILED_BY
CLM-002176,DEV-000379,USES_DEVICE
CLM-002177,CUS-001475,FILED_BY
CLM-002177,DEV-001095,USES_DEVICE
CLM-002178,CUS-001578,FILED_BY
CLM-002178,DEV-001287,USES_DEVICE
CLM-002178,REP-000218,REPAIRED_BY
CLM-002179,CUS-001460,FILED_BY
CLM-002179,DEV-002609,USES_DEVICE
CLM-002179,REP-000183,REPAIRED_BY
CLM-002180,CUS-000761,FILED_BY
CLM-002180,DEV-000212,USES_DEVICE
CLM-002180,REP-000554,REPAIRED_BY
CLM-002181,CUS-000295,FILED_BY
CLM-002181,DEV-001803,USES_DEVICE
CLM-002181,REP-000663,REPAIRED_BY
CLM-002182,CUS-002426,FILED_BY
CLM-002182,DEV-001890,USES_DEVICE
CLM-002183,CUS-000467,FILED_BY
CLM-002183,DEV-002751,USES_DEVICE
CLM-002184,CUS-001618,FILED_BY
CLM-002184,DEV-000232,USES_DEVICE
CLM-002185,CUS-000719,FILED_BY
CLM-002185,DEV-002637,USES_DEVICE
CLM-002185,REP-000036,REPAIRED_BY
CLM-002186,CUS-001305,FILED_BY
CLM-002186,DEV-002849,USES_DEVICE
CLM-002186,REP-000110,REPAIRED_BY
CLM-002187,CUS-000941,FILED_BY
CLM-002187,DEV-001901,USES_DEVICE
CLM-002188,CUS-002817,FILED_BY
CLM-002188,DEV-000464,USES_DEVICE
CLM-002188,REP-000042,REPAIRED_BY
CLM-002189,CUS-000246,FILED_BY
CLM-002189,DEV-000564,USES_DEVICE
CLM-002189,REP-000316,REPAIRED_BY
CLM-002190,CUS-002377,FILED_BY
CLM-002190,DEV-002381,USES_DEVICE
CLM-002190,REP-000122,REPAIRED_BY
CLM-002191,CUS-001314,FILED_BY
CLM-002191,DEV-002542,USES_DEVICE
CLM-002192,CUS-002826,FILED_BY
CLM-002192,DEV-000637,USES_DEVICE
CLM-002192,REP-000619,REPAIRED_BY
CLM-002193,CUS-001388,FILED_BY
CLM-002193,DEV-002826,USES_DEVICE
CLM-002194,CUS-001618,FILED_BY
CLM-002194,DEV-002422,USES_DEVICE
CLM-002195,CUS-002979,FILED_BY
CLM-002195,DEV-000884,USES_DEVICE
CLM-002196,CUS-002246,FILED_BY
CLM-002196,DEV-001611,USES_DEVICE
CLM-002196,REP-000462,REPAIRED_BY
CLM-002197,CUS-001918,FILED_BY
CLM-002197,DEV-001669,USES_DEVICE
CLM-002198,CUS-002645,FILED_BY
CLM-002198,DEV-000366,USES_DEVICE
CLM-002199,CUS-000244,FILED_BY
CLM-002199,DEV-001888,USES_DEVICE
CLM-002199,REP-000130,REPAIRED_BY
CLM-002200,CUS-002522,FILED_BY
CLM-002200,DEV-001678,USES_DEVICE
CLM-002201,CUS-000699,FILED_BY
CLM-002201,DEV-001541,USES_DEVICE
CLM-002201,REP-000318,REPAIRED_BY
CLM-002202,CUS-001978,FILED_BY
CLM-002202,DEV-001097,USES_DEVICE
CLM-002202,REP-000680,REPAIRED_BY
CLM-002203,CUS-001234,FILED_BY
CLM-002203,DEV-002580,USES_DEVICE
CLM-002203,REP-000220,REPAIRED_BY
CLM-002204,CUS-002329,FILED_BY
CLM-002204,DEV-002835,USES_DEVICE
CLM-002205,CUS-002112,FILED_BY
CLM-002205,DEV-000205,USES_DEVICE
CLM-002205,REP-000273,REPAIRED_BY
CLM-002206,CUS-000601,FILED_BY
CLM-002206,DEV-000028,USES_DEVICE
CLM-002206,REP-000365,REPAIRED_BY
CLM-002207,CUS-002936,FILED_BY
CLM-002207,DEV-001616,USES_DEVICE
CLM-002207,REP-000545,REPAIRED_BY
CLM-002208,CUS-001256,FILED_BY
CLM-002208,DEV-000440,USES_DEVICE
CLM-002208,REP-000116,REPAIRED_BY
CLM-002209,CUS-000010,FILED_BY
CLM-002209,DEV-002684,USES_DEVICE
CLM-002209,REP-000004,REPAIRED_BY
CLM-002210,CUS-000404,FILED_BY
CLM-002210,DEV-001472,USES_DEVICE
CLM-002210,REP-000161,REPAIRED_BY
CLM-002211,CUS-000718,FILED_BY
CLM-002211,DEV-002247,USES_DEVICE
CLM-002211,REP-000091,REPAIRED_BY
CLM-002212,CUS-002288,FILED_BY
CLM-002212,DEV-002177,USES_DEVICE
CLM-002212,REP-000543,REPAIRED_BY
CLM-002213,CUS-000620,FILED_BY
CLM-002213,DEV-001564,USES_DEVICE
CLM-002213,REP-000299,REPAIRED_BY
CLM-002214,CUS-000282,FILED_BY
CLM-002214,DEV-000792,USES_DEVICE
CLM-002214,REP-000594,REPAIRED_BY
CLM-002215,CUS-001580,FILED_BY
CLM-002215,DEV-001218,USES_DEVICE
CLM-002216,CUS-001732,FILED_BY
CLM-002216,DEV-000209,USES_DEVICE
CLM-002216,REP-000223,REPAIRED_BY
CLM-002217,CUS-001736,FILED_BY
CLM-002217,DEV-001395,USES_DEVICE
CLM-002218,CUS-000125,FILED_BY
CLM-002218,DEV-002675,USES_DEVICE
CLM-002219,CUS-001847,FILED_BY
CLM-002219,DEV-000308,USES_DEVICE
CLM-002220,CUS-000852,FILED_BY
CLM-002220,DEV-001697,USES_DEVICE
CLM-002221,CUS-001495,FILED_BY
CLM-002221,DEV-001949,USES_DEVICE
CLM-002222,CUS-001077,FILED_BY
CLM-002222,DEV-000902,USES_DEVICE
CLM-002222,REP-000437,REPAIRED_BY
CLM-002223,CUS-002725,FILED_BY
CLM-002223,DEV-002028,USES_DEVICE
CLM-002223,REP-000668,REPAIRED_BY
CLM-002224,CUS-001260,FILED_BY
CLM-002224,DEV-002374,USES_DEVICE
CLM-002224,REP-000564,REPAIRED_BY
CLM-002225,CUS-002480,FILED_BY
CLM-002225,DEV-002104,USES_DEVICE
CLM-002225,REP-000412,REPAIRED_BY
CLM-002226,CUS-002933,FILED_BY
CLM-002226,DEV-001387,USES_DEVICE
CLM-002226,REP-000541,REPAIRED_BY
CLM-002227,CUS-000067,FILED_BY
CLM-002227,DEV-001324,USES_DEVICE
CLM-002227,REP-000179,REPAIRED_BY
CLM-002228,CUS-000536,FILED_BY
CLM-002228,DEV-000153,USES_DEVICE
CLM-002229,CUS-001289,FILED_BY
CLM-002229,DEV-002618,USES_DEVICE
CLM-002230,CUS-002129,FILED_BY
CLM-002230,DEV-002992,USES_DEVICE
CLM-002231,CUS-002878,FILED_BY
CLM-002231,DEV-002696,USES_DEVICE
CLM-002231,REP-000336,REPAIRED_BY
CLM-002232,CUS-001031,FILED_BY
CLM-002232,DEV-000807,USES_DEVICE
CLM-002233,CUS-002605,FILED_BY
CLM-002233,DEV-002486,USES_DEVICE
CLM-002233,REP-000671,REPAIRED_BY
CLM-002234,CUS-000389,FILED_BY
CLM-002234,DEV-002598,USES_DEVICE
CLM-002234,REP-000072,REPAIRED_BY
CLM-002235,CUS-001880,FILED_BY
CLM-002235,DEV-000511,USES_DEVICE
CLM-002235,REP-000271,REPAIRED_BY
CLM-002236,CUS-001146,FILED_BY
CLM-002236,DEV-000858,USES_DEVICE
CLM-002237,CUS-002583,FILED_BY
CLM-002237,DEV-001488,USES_DEVICE
CLM-002238,CUS-000476,FILED_BY
CLM-002238,DEV-000694,USES_DEVICE
CLM-002239,CUS-002885,FILED_BY
CLM-002239,DEV-000582,USES_DEVICE
CLM-002240,CUS-000814,FILED_BY
CLM-002240,DEV-001802,USES_DEVICE
CLM-002241,CUS-000123,FILED_BY
CLM-002241,DEV-002717,USES_DEVICE
CLM-002241,REP-000030,REPAIRED_BY
CLM-002242,CUS-002394,FILED_BY
CLM-002242,DEV-002140,USES_DEVICE
CLM-002243,CUS-000143,FILED_BY
CLM-002243,DEV-000148,USES_DEVICE
CLM-002244,CUS-002888,FILED_BY
CLM-002244,DEV-000184,USES_DEVICE
CLM-002245,CUS-000749,FILED_BY
CLM-002245,DEV-002941,USES_DEVICE
CLM-002246,CUS-002642,FILED_BY
CLM-002246,DEV-001363,USES_DEVICE
CLM-002246,REP-000662,REPAIRED_BY
CLM-002247,CUS-002816,FILED_BY
CLM-002247,DEV-000921,USES_DEVICE
CLM-002247,REP-000685,REPAIRED_BY
CLM-002248,CUS-002106,FILED_BY
CLM-002248,DEV-000959,USES_DEVICE
CLM-002248,REP-000149,REPAIRED_BY
CLM-002249,CUS-000885,FILED_BY
CLM-002249,DEV-000782,USES_DEVICE
CLM-002250,CUS-002689,FILED_BY
CLM-002250,DEV-001989,USES_DEVICE
CLM-002250,REP-000110,REPAIRED_BY
CLM-002251,CUS-002313,FILED_BY
CLM-002251,DEV-002749,USES_DEVICE
CLM-002251,REP-000334,REPAIRED_BY
CLM-002252,CUS-000833,FILED_BY
CLM-002252,DEV-001011,USES_DEVICE
CLM-002252,REP-000559,REPAIRED_BY
CLM-002253,CUS-001022,FILED_BY
CLM-002253,DEV-000822,USES_DEVICE
CLM-002253,REP-000443,REPAIRED_BY
CLM-002254,CUS-001270,FILED_BY
CLM-002254,DEV-002407,USES_DEVICE
CLM-002254,REP-000435,REPAIRED_BY
CLM-002255,CUS-001099,FILED_BY
CLM-002255,DEV-002554,USES_DEVICE
CLM-002255,REP-000655,REPAIRED_BY
CLM-002256,CUS-001594,FILED_BY
CLM-002256,DEV-002729,USES_DEVICE
CLM-002256,REP-000234,REPAIRED_BY
CLM-002257,CUS-001296,FILED_BY
CLM-002257,DEV-000124,USES_DEVICE
CLM-002257,REP-000261,REPAIRED_BY
CLM-002258,CUS-001937,FILED_BY
CLM-002258,DEV-000941,USES_DEVICE
CLM-002258,REP-000394,REPAIRED_BY
CLM-002259,CUS-001645,FILED_BY
CLM-002259,DEV-002536,USES_DEVICE
CLM-002259,REP-000683,REPAIRED_BY
CLM-002260,CUS-002000,FILED_BY
CLM-002260,DEV-001339,USES_DEVICE
CLM-002261,CUS-001736,FILED_BY
CLM-002261,DEV-001085,USES_DEVICE
CLM-002262,CUS-001951,FILED_BY
CLM-002262,DEV-001193,USES_DEVICE
CLM-002262,REP-000693,REPAIRED_BY
CLM-002263,CUS-000607,FILED_BY
CLM-002263,DEV-001352,USES_DEVICE
CLM-002264,CUS-001554,FILED_BY
CLM-002264,DEV-001892,USES_DEVICE
CLM-002264,REP-000508,REPAIRED_BY
CLM-002265,CUS-002896,FILED_BY
CLM-002265,DEV-002446,USES_DEVICE
CLM-002265,REP-000186,REPAIRED_BY
CLM-002266,CUS-002035,FILED_BY
CLM-002266,DEV-002936,USES_DEVICE
CLM-002266,REP-000022,REPAIRED_BY
CLM-002267,CUS-002299,FILED_BY
CLM-002267,DEV-001939,USES_DEVICE
CLM-002268,CUS-000324,FILED_BY
CLM-002268,DEV-002960,USES_DEVICE
CLM-002268,REP-000676,REPAIRED_BY
CLM-002269,CUS-001848,FILED_BY
CLM-002269,DEV-002259,USES_DEVICE
CLM-002270,CUS-002157,FILED_BY
CLM-002270,DEV-002242,USES_DEVICE
CLM-002271,CUS-001652,FILED_BY
CLM-002271,DEV-002853,USES_DEVICE
CLM-002272,CUS-000890,FILED_BY
CLM-002272,DEV-002235,USES_DEVICE
CLM-002272,REP-000523,REPAIRED_BY
CLM-002273,CUS-000475,FILED_BY
CLM-002273,DEV-000554,USES_DEVICE
CLM-002273,REP-000346,REPAIRED_BY
CLM-002274,CUS-002133,FILED_BY
CLM-002274,DEV-002993,USES_DEVICE
CLM-002274,REP-000156,REPAIRED_BY
CLM-002275,CUS-000555,FILED_BY
CLM-002275,DEV-002021,USES_DEVICE
CLM-002276,CUS-002444,FILED_BY
CLM-002276,DEV-001953,USES_DEVICE
CLM-002276,REP-000411,REPAIRED_BY
CLM-002277,CUS-000744,FILED_BY
CLM-002277,DEV-000920,USES_DEVICE
CLM-002278,CUS-000913,FILED_BY
CLM-002278,DEV-002707,USES_DEVICE
CLM-002279,CUS-002575,FILED_BY
CLM-002279,DEV-002559,USES_DEVICE
CLM-002279,REP-000061,REPAIRED_BY
CLM-002280,CUS-002397,FILED_BY
CLM-002280,DEV-002421,USES_DEVICE
CLM-002280,REP-000652,REPAIRED_BY
CLM-002281,CUS-001867,FILED_BY
CLM-002281,DEV-000561,USES_DEVICE
CLM-002281,REP-000137,REPAIRED_BY
CLM-002282,CUS-001822,FILED_BY
CLM-002282,DEV-001626,USES_DEVICE
CLM-002282,REP-000381,REPAIRED_BY
CLM-002283,CUS-001300,FILED_BY
CLM-002283,DEV-002052,USES_DEVICE
CLM-002284,CUS-001436,FILED_BY
CLM-002284,DEV-002334,USES_DEVICE
CLM-002284,REP-000069,REPAIRED_BY
CLM-002285,CUS-000403,FILED_BY
CLM-002285,DEV-002825,USES_DEVICE
CLM-002286,CUS-000625,FILED_BY
CLM-002286,DEV-000483,USES_DEVICE
CLM-002287,CUS-002123,FILED_BY
CLM-002287,DEV-001263,USES_DEVICE
CLM-002287,REP-000145,REPAIRED_BY
CLM-002288,CUS-001555,FILED_BY
CLM-002288,DEV-002276,USES_DEVICE
CLM-002288,REP-000561,REPAIRED_BY
CLM-002289,CUS-002472,FILED_BY
CLM-002289,DEV-001105,USES_DEVICE
CLM-002289,REP-000521,REPAIRED_BY
CLM-002290,CUS-000767,FILED_BY
CLM-002290,DEV-001739,USES_DEVICE
CLM-002290,REP-000692,REPAIRED_BY
CLM-002291,CUS-000868,FILED_BY
CLM-002291,DEV-002763,USES_DEVICE
CLM-002292,CUS-002919,FILED_BY
CLM-002292,DEV-000659,USES_DEVICE
CLM-002292,REP-000106,REPAIRED_BY
CLM-002293,CUS-002232,FILED_BY
CLM-002293,DEV-001575,USES_DEVICE
CLM-002294,CUS-002626,FILED_BY
CLM-002294,DEV-000915,USES_DEVICE
CLM-002294,REP-000339,REPAIRED_BY
CLM-002295,CUS-001014,FILED_BY
CLM-002295,DEV-002566,USES_DEVICE
CLM-002296,CUS-002898,FILED_BY
CLM-002296,DEV-001954,USES_DEVICE
CLM-002297,CUS-002288,FILED_BY
CLM-002297,DEV-002177,USES_DEVICE
CLM-002297,REP-000140,REPAIRED_BY
CLM-002298,CUS-001075,FILED_BY
CLM-002298,DEV-002951,USES_DEVICE
CLM-002298,REP-000544,REPAIRED_BY
CLM-002299,CUS-001328,FILED_BY
CLM-002299,DEV-001196,USES_DEVICE
CLM-002299,REP-000422,REPAIRED_BY
CLM-002300,CUS-000959,FILED_BY
CLM-002300,DEV-002023,USES_DEVICE
CLM-002300,REP-000061,REPAIRED_BY
CLM-002301,CUS-001552,FILED_BY
CLM-002301,DEV-002509,USES_DEVICE
CLM-002301,REP-000430,REPAIRED_BY
CLM-002302,CUS-002910,FILED_BY
CLM-002302,DEV-000628,USES_DEVICE
CLM-002303,CUS-002106,FILED_BY
CLM-002303,DEV-000959,USES_DEVICE
CLM-002303,REP-000216,REPAIRED_BY
CLM-002304,CUS-000920,FILED_BY
CLM-002304,DEV-001166,USES_DEVICE
CLM-002304,REP-000459,REPAIRED_BY
CLM-002305,CUS-000159,FILED_BY
CLM-002305,DEV-001950,USES_DEVICE
CLM-002306,CUS-000510,FILED_BY
CLM-002306,DEV-000198,USES_DEVICE
CLM-002307,CUS-002443,FILED_BY
CLM-002307,DEV-002558,USES_DEVICE
CLM-002307,REP-000315,REPAIRED_BY
CLM-002308,CUS-000227,FILED_BY
CLM-002308,DEV-002645,USES_DEVICE
CLM-002308,REP-000046,REPAIRED_BY
CLM-002309,CUS-000841,FILED_BY
CLM-002309,DEV-001230,USES_DEVICE
CLM-002309,REP-000207,REPAIRED_BY
