id,node_type,claim_amount,claim_type,claim_date
CLM-003157,claim,340.16,mechanical_failure,2023-05-02
CLM-003158,claim,160.39,theft,2024-02-15
CLM-003159,claim,549.46,battery_issue,2024-07-14
CLM-003160,claim,360.11,theft,2024-09-14
CLM-003161,claim,292.5,theft,2024-07-23
CLM-003162,claim,1223.36,battery_issue,2023-01-09
CLM-003163,claim,486.1,screen_damage,2023-03-18
CLM-003164,claim,175.0,software_issue,2023-09-09
CLM-003165,claim,48.39,theft,2023-08-30
CLM-003166,claim,151.1,mechanical_failure,2024-05-03
CLM-003167,claim,341.47,battery_issue,2023-05-16
CLM-003168,claim,885.79,accidental_damage,2023-07-20
CLM-003169,claim,289.51,accidental_damage,2024-08-12
CLM-003170,claim,221.62,software_issue,2023-09-14
CLM-003171,claim,236.96,screen_damage,2023-05-11
CLM-003172,claim,327.24,software_issue,2023-11-21
CLM-003173,claim,158.92,theft,2023-02-14
CLM-003174,claim,235.56,water_damage,2023-02-10
CLM-003175,claim,69.26,screen_damage,2024-02-07
CLM-003176,claim,575.12,battery_issue,2024-07-15
CLM-003177,claim,160.96,screen_damage,2024-08-20
CLM-003178,claim,286.66,theft,2023-12-13
CLM-003179,claim,147.5,water_damage,2024-11-03
CLM-003180,claim,112.72,water_damage,2024-09-19
CLM-003181,claim,200.87,software_issue,2023-09-09
CLM-003182,claim,172.0,accidental_damage,2023-02-25
CLM-003183,claim,149.36,screen_damage,2024-06-30
CLM-003184,claim,280.09,battery_issue,2023-12-29
CLM-003185,claim,119.06,accidental_damage,2023-07-15
CLM-003186,claim,104.52,theft,2024-11-07
CLM-003187,claim,858.37,accidental_damage,2024-06-23
CLM-003188,claim,212.91,mechanical_failure,2023-09-19
CLM-003189,claim,313.28,screen_damage,2023-09-25
CLM-003190,claim,144.9,accidental_damage,2024-08-07
CLM-003191,claim,308.14,software_issue,2023-06-22
CLM-003192,claim,669.86,water_damage,2024-10-12
CLM-003193,claim,148.28,battery_issue,2023-09-09
CLM-003194,claim,140.63,software_issue,2023-09-03
CLM-003195,claim,197.85,accidental_damage,2023-12-11
CLM-003196,claim,666.73,water_damage,2023-11-20
CLM-003197,claim,83.73,accidental_damage,2023-10-22
CLM-003198,claim,222.2,software_issue,2024-06-25
CLM-003199,claim,236.63,theft,2023-11-12
CLM-003200,claim,263.36,battery_issue,2023-01-20
CLM-003201,claim,328.03,theft,2023-08-06
CLM-003202,claim,207.24,software_issue,2024-01-02
CLM-003203,claim,83.43,theft,2023-07-07
CLM-003204,claim,238.58,software_issue,2024-06-07
CLM-003205,claim,146.44,battery_issue,2023-08-25
CLM-003206,claim,537.71,accidental_damage,2024-04-18
CLM-003207,claim,323.73,mechanical_failure,2023-03-12
CLM-003208,claim,829.97,theft,2023-01-10
CLM-003209,claim,204.13,water_damage,2024-03-29
CLM-003210,claim,163.87,theft,2023-01-19
CLM-003211,claim,365.51,screen_damage,2023-10-31
CLM-003212,claim,251.52,accidental_damage,2024-05-20
CLM-003213,claim,163.96,water_damage,2024-02-23
CLM-003214,claim,801.49,software_issue,2023-10-03
CLM-003215,claim,92.97,theft,2024-04-16
CLM-003216,claim,233.69,theft,2023-04-01
CLM-003217,claim,410.63,theft,2023-01-23
CLM-003218,claim,374.73,water_damage,2024-11-27
CLM-003219,claim,396.76,accidental_damage,2023-08-09
CLM-003220,claim,257.34,accidental_damage,2024-08-20
CLM-003221,claim,1243.09,theft,2023-06-13
CLM-003222,claim,38.41,screen_damage,2024-03-29
CLM-003223,claim,358.93,mechanical_failure,2023-06-30
CLM-003224,claim,154.99,screen_damage,2024-09-21
CLM-003225,claim,125.36,screen_damage,2024-10-10
CLM-003226,claim,56.08,theft,2024-11-09
CLM-003227,claim,528.78,software_issue,2023-04-18
CLM-003228,claim,299.02,water_damage,2024-06-29
CLM-003229,claim,263.49,battery_issue,2024-07-09
CLM-003230,claim,177.06,accidental_damage,2023-06-29
CLM-003231,claim,183.27,mechanical_failure,2023-01-16
CLM-003232,claim,168.4,mechanical_failure,2023-05-13
CLM-003233,claim,264.21,mechanical_failure,2023-03-12
CLM-003234,claim,324.56,battery_issue,2024-01-25
CLM-003235,claim,252.39,screen_damage,2024-08-15
CLM-003236,claim,417.26,theft,2023-02-07
CLM-003237,claim,462.66,screen_damage,2023-11-21
CLM-003238,claim,140.89,software_issue,2023-10-07
CLM-003239,claim,512.02,theft,2023-04-08
CLM-003240,claim,1023.56,screen_damage,2024-11-16
CLM-003241,claim,159.35,accidental_damage,2023-12-21
CLM-003242,claim,363.23,mechanical_failure,2024-02-08
CLM-003243,claim,172.21,software_issue,2024-01-14
CLM-003244,claim,924.97,water_damage,2023-08-15
CLM-003245,claim,83.54,accidental_damage,2024-11-19
CLM-003246,claim,213.16,mechanical_failure,2024-07-09
CLM-003247,claim,158.23,battery_issue,2023-02-10
CLM-003248,claim,186.55,software_issue,2024-11-23
CLM-003249,claim,390.16,theft,2023-11-26
CLM-003250,claim,361.82,theft,2024-03-22
CLM-003251,claim,151.98,accidental_damage,2023-08-27
CLM-003252,claim,308.1,battery_issue,2024-04-11
CLM-003253,claim,184.07,mechanical_failure,2023-01-13
CLM-003254,claim,507.92,accidental_damage,2024-06-02
CLM-003255,claim,46.67,mechanical_failure,2023-02-06
CLM-003256,claim,161.41,battery_issue,2024-11-16
CLM-003257,claim,711.61,theft,2023-12-31
CLM-003258,claim,84.17,water_damage,2024-08-16
CLM-003259,claim,51.09,battery_issue,2024-02-09
CLM-003260,claim,250.15,accidental_damage,2023-05-10
CLM-003261,claim,384.36,theft,2023-01-22
CLM-003262,claim,320.74,screen_damage,2023-03-27
CLM-003263,claim,913.08,battery_issue,2023-01-22
CLM-003264,claim,376.59,software_issue,2024-01-19
CLM-003265,claim,131.12,screen_damage,2024-09-19
CLM-003266,claim,563.83,software_issue,2024-11-06
CLM-003267,claim,216.13,software_issue,2023-06-03
CLM-003268,claim,733.3,theft,2024-10-04
CLM-003269,claim,184.1,screen_damage,2023-04-18
CLM-003270,claim,146.49,theft,2023-09-13
CLM-003271,claim,167.4,water_damage,2024-05-20
CLM-003272,claim,429.01,battery_issue,2024-10-07
CLM-003273,claim,213.31,theft,2023-05-04
CLM-003274,claim,111.48,mechanical_failure,2024-07-07
CLM-003275,claim,105.21,mechanical_failure,2023-02-12
CLM-003276,claim,273.76,battery_issue,2023-10-11
CLM-003277,claim,123.39,accidental_damage,2024-02-15
CLM-003278,claim,129.83,water_damage,2024-02-17
CLM-003279,claim,93.84,water_damage,2024-11-26
CLM-003280,claim,76.16,screen_damage,2024-08-24
CLM-003281,claim,250.25,water_damage,2024-05-12
CLM-003282,claim,103.16,battery_issue,2023-11-10
CLM-003283,claim,124.68,theft,2024-03-27
CLM-003284,claim,55.55,battery_issue,2024-03-10
CLM-003285,claim,228.02,screen_damage,2023-04-29
CLM-003286,claim,375.0,accidental_damage,2024-08-25
CLM-003287,claim,312.42,water_damage,2023-04-13
CLM-003288,claim,207.49,theft,2023-10-17
CLM-003289,claim,222.97,theft,2024-11-24
CLM-003290,claim,308.5,accidental_damage,2023-04-02
CLM-003291,claim,278.94,accidental_damage,2023-11-20
CLM-003292,claim,607.26,water_damage,2023-08-28
CLM-003293,claim,377.98,mechanical_failure,2024-01-25
CLM-003294,claim,81.23,software_issue,2024-03-13
CLM-003295,claim,51.69,battery_issue,2023-02-05
CLM-003296,claim,148.74,theft,2023-07-29
CLM-003297,claim,104.18,water_damage,2024-10-27
CLM-003298,claim,202.53,water_damage,2023-07-18
CLM-003299,claim,71.78,water_damage,2024-05-31
CLM-003300,claim,673.24,accidental_damage,2024-10-11
CLM-003301,claim,361.64,software_issue,2024-11-17
CLM-003302,claim,799.07,battery_issue,2024-03-05
CLM-003303,claim,244.35,software_issue,2023-04-25
CLM-003304,claim,43.74,water_damage,2023-12-03
CLM-003305,claim,316.56,mechanical_failure,2023-05-26
CLM-003306,claim,725.37,water_damage,2023-06-19
CLM-003307,claim,204.12,accidental_damage,2024-07-12
CLM-003308,claim,187.72,theft,2024-02-25
CLM-003309,claim,169.75,battery_issue,2023-10-19
CLM-003310,claim,85.98,water_damage,2023-08-24
CLM-003311,claim,762.28,accidental_damage,2023-03-30
CLM-003312,claim,151.77,battery_issue,2023-12-01
CLM-003313,claim,181.41,accidental_damage,2024-07-02
CLM-003314,claim,78.67,screen_damage,2024-05-14
CLM-003315,claim,290.97,battery_issue,2023-12-31
CLM-003316,claim,129.11,screen_damage,2023-11-22
CLM-003317,claim,37.96,water_damage,2024-02-09
CLM-003318,claim,177.27,theft,2023-11-12
CLM-003319,claim,159.21,mechanical_failure,2023-03-21
CLM-003320,claim,278.6,water_damage,2023-08-08
CLM-003321,claim,775.3,screen_damage,2023-03-04
CLM-003322,claim,97.58,screen_damage,2023-02-17
CLM-003323,claim,296.29,accidental_damage,2023-02-28
CLM-003324,claim,617.04,theft,2023-07-21
CLM-003325,claim,300.46,mechanical_failure,2023-08-18
CLM-003326,claim,243.22,accidental_damage,2024-09-18
CLM-003327,claim,130.9,accidental_damage,2024-08-01
CLM-003328,claim,144.39,battery_issue,2024-09-01
CLM-003329,claim,242.32,battery_issue,2023-09-11
CLM-003330,claim,255.31,mechanical_failure,2023-10-26
CLM-003331,claim,66.23,software_issue,2023-07-22
CLM-003332,claim,153.9,accidental_damage,2023-02-13
CLM-003333,claim,250.83,screen_damage,2023-02-22
CLM-003334,claim,100.36,theft,2023-10-26
CLM-003335,claim,161.77,screen_damage,2024-06-15
CLM-003336,claim,436.73,accidental_damage,2024-09-21
CLM-003337,claim,425.08,battery_issue,2024-11-04
CLM-003338,claim,163.59,mechanical_failure,2023-03-18
CLM-003339,claim,626.92,mechanical_failure,2023-07-05
CLM-003340,claim,162.95,water_damage,2024-10-18
CLM-003341,claim,185.25,accidental_damage,2024-05-10
CLM-003342,claim,358.88,software_issue,2024-09-01
CLM-003343,claim,272.29,battery_issue,2024-02-27
CLM-003344,claim,152.46,mechanical_failure,2024-09-25
CLM-003345,claim,640.83,accidental_damage,2024-09-27
CLM-003346,claim,114.85,software_issue,2023-04-25
CLM-003347,claim,161.49,battery_issue,2024-05-17
CLM-003348,claim,1046.81,mechanical_failure,2024-06-05
CLM-003349,claim,127.08,software_issue,2024-03-13
CLM-003350,claim,195.84,theft,2024-07-13
CLM-003351,claim,200.85,theft,2023-04-11
CLM-003352,claim,180.28,mechanical_failure,2023-08-12
CLM-003353,claim,345.81,accidental_damage,2023-10-07
CLM-003354,claim,227.01,water_damage,2023-11-09
CLM-003355,claim,156.84,mechanical_failure,2024-05-15
CLM-003356,claim,107.96,accidental_damage,2023-02-01
CLM-003357,claim,85.27,software_issue,2024-07-11
CLM-003358,claim,390.92,screen_damage,2023-06-24
CLM-003359,claim,551.56,theft,2023-03-05
CLM-003360,claim,1284.96,accidental_damage,2024-08-21
CLM-003361,claim,133.99,theft,2023-12-03
CLM-003362,claim,285.46,mechanical_failure,2023-08-28
CLM-003363,claim,359.99,screen_damage,2023-01-31
CLM-003364,claim,870.26,software_issue,2023-03-21
CLM-003365,claim,331.87,battery_issue,2024-02-23
CLM-003366,claim,83.35,theft,2023-01-02
CLM-003367,claim,1082.23,software_issue,2023-07-27
CLM-003368,claim,938.94,screen_damage,2024-01-28
CLM-003369,claim,346.27,accidental_damage,2023-06-23
CLM-003370,claim,126.15,theft,2023-11-19
CLM-003371,claim,380.21,software_issue,2023-04-03
CLM-003372,claim,1239.45,water_damage,2024-10-01
CLM-003373,claim,282.72,mechanical_failure,2024-03-17
CLM-003374,claim,170.21,software_issue,2023-11-09
CLM-003375,claim,313.39,software_issue,2023-03-04
CLM-003376,claim,449.91,theft,2024-02-14
CLM-003377,claim,159.97,screen_damage,2023-12-11
CLM-003378,claim,206.74,accidental_damage,2024-10-19
CLM-003379,claim,47.1,theft,2023-10-25
CLM-003380,claim,430.91,theft,2023-11-05
CLM-003381,claim,138.5,mechanical_failure,2024-06-04
CLM-003382,claim,308.34,battery_issue,2023-08-12
CLM-003383,claim,89.6,theft,2023-07-25
CLM-003384,claim,270.86,mechanical_failure,2023-12-21
CLM-003385,claim,306.17,battery_issue,2023-01-11
CLM-003386,claim,720.61,battery_issue,2024-05-02
CLM-003387,claim,184.28,mechanical_failure,2024-11-21
CLM-003388,claim,393.9,screen_damage,2023-08-03
CLM-003389,claim,71.69,water_damage,2024-11-01
CLM-003390,claim,185.92,water_damage,2023-10-26
CLM-003391,claim,256.75,screen_damage,2023-09-11
CLM-003392,claim,147.19,screen_damage,2023-06-04
CLM-003393,claim,199.54,mechanical_failure,2023-09-18
CLM-003394,claim,191.45,battery_issue,2024-03-27
CLM-003395,claim,187.55,water_damage,2023-03-02
CLM-003396,claim,363.53,theft,2024-02-26
CLM-003397,claim,121.93,battery_issue,2024-07-14
CLM-003398,claim,120.43,screen_damage,2024-01-05
CLM-003399,claim,532.56,software_issue,2023-11-04
CLM-003400,claim,1013.62,software_issue,2024-09-26
CLM-003401,claim,319.79,mechanical_failure,2024-06-08
CLM-003402,claim,428.37,water_damage,2024-06-11
CLM-003403,claim,651.86,software_issue,2023-12-13
CLM-003404,claim,115.82,mechanical_failure,2023-03-06
CLM-003405,claim,37.76,mechanical_failure,2023-11-09
CLM-003406,claim,25.04,theft,2024-02-08
CLM-003407,claim,90.64,mechanical_failure,2023-11-01
CLM-003408,claim,102.14,mechanical_failure,2023-03-06
CLM-003409,claim,304.8,accidental_damage,2024-03-18
CLM-003410,claim,988.96,water_damage,2023-08-14
CLM-003411,claim,293.23,screen_damage,2023-07-23
CLM-003412,claim,797.44,battery_issue,2024-01-19
CLM-003413,claim,126.84,water_damage,2024-11-13
CLM-003414,claim,153.72,theft,2023-01-17
CLM-003415,claim,494.16,mechanical_failure,2024-08-13
CLM-003416,claim,471.77,software_issue,2024-05-17
CLM-003417,claim,472.46,battery_issue,2023-12-28
CLM-003418,claim,198.36,mechanical_failure,2023-09-10
CLM-003419,claim,104.79,accidental_damage,2024-01-11
CLM-003420,claim,334.34,battery_issue,2024-04-04
CLM-003421,claim,442.1,accidental_damage,2023-06-15
CLM-003422,claim,102.91,water_damage,2024-02-18
CLM-003423,claim,129.61,software_issue,2024-10-19
CLM-003424,claim,77.79,accidental_damage,2023-11-23
CLM-003425,claim,314.92,battery_issue,2024-09-18
CLM-003426,claim,853.06,screen_damage,2024-08-15
CLM-003427,claim,492.17,mechanical_failure,2024-07-18
CLM-003428,claim,164.94,software_issue,2024-08-22
CLM-003429,claim,125.3,battery_issue,2023-04-20
CLM-003430,claim,83.95,software_issue,2023-10-19
CLM-003431,claim,263.67,water_damage,2023-07-26
CLM-003432,claim,1255.6,battery_issue,2023-03-13
CLM-003433,claim,163.35,theft,2023-08-19
CLM-003434,claim,230.92,software_issue,2023-01-20
CLM-003435,claim,595.93,screen_damage,2024-10-01
CLM-003436,claim,115.29,mechanical_failure,2024-04-05
CLM-003437,claim,124.72,water_damage,2024-02-12
CLM-003438,claim,256.59,mechanical_failure,2023-08-07
CLM-003439,claim,902.4,water_damage,2023-10-01
CLM-003440,claim,474.68,theft,2024-08-18
CLM-003441,claim,140.55,software_issue,2024-05-27
CLM-003442,claim,157.75,screen_damage,2024-07-15
CLM-003443,claim,495.5,water_damage,2023-04-17
CLM-003444,claim,97.59,software_issue,2023-10-05
CLM-003445,claim,466.09,water_damage,2023-01-06
CLM-003446,claim,353.23,battery_issue,2024-07-11
CLM-003447,claim,181.89,screen_damage,2023-02-28
CLM-003448,claim,72.22,mechanical_failure,2024-05-26
CLM-003449,claim,100.78,mechanical_failure,2024-02-14
CLM-003450,claim,537.65,water_damage,2023-09-23
CLM-003451,claim,96.31,battery_issue,2023-08-24
CLM-003452,claim,129.92,water_damage,2024-10-29
CLM-003453,claim,341.82,software_issue,2023-08-12
CLM-003454,claim,265.35,mechanical_failure,2024-01-27
CLM-003455,claim,497.35,screen_damage,2024-02-13
CLM-003456,claim,82.41,screen_damage,2024-05-31
CLM-003457,claim,168.19,software_issue,2024-10-15
CLM-003458,claim,1183.44,theft,2023-09-21
CLM-003459,claim,103.45,water_damage,2024-10-09
CLM-003460,claim,494.82,software_issue,2023-06-03
CLM-003461,claim,288.16,battery_issue,2023-04-26
CLM-003462,claim,181.0,screen_damage,2024-03-01
CLM-003463,claim,53.15,software_issue,2024-01-28
CLM-003464,claim,379.92,software_issue,2023-07-21
CLM-003465,claim,473.63,accidental_damage,2023-05-04
CLM-003466,claim,340.73,theft,2023-11-29
CLM-003467,claim,190.45,battery_issue,2024-04-29
CLM-003468,claim,505.21,screen_damage,2023-03-17
CLM-003469,claim,158.5,software_issue,2023-07-05
CLM-003470,claim,259.27,software_issue,2023-11-25
CLM-003471,claim,1546.78,software_issue,2023-09-03
CLM-003472,claim,341.44,water_damage,2024-10-08
CLM-003473,claim,170.55,theft,2023-01-23
CLM-003474,claim,292.52,software_issue,2024-03-13
CLM-003475,claim,292.84,theft,2024-06-03
CLM-003476,claim,181.87,mechanical_failure,2023-09-03
CLM-003477,claim,204.26,battery_issue,2023-01-22
CLM-003478,claim,105.0,theft,2024-03-29
CLM-003479,claim,519.72,battery_issue,2023-07-30
CLM-003480,claim,176.1,mechanical_failure,2023-01-26
CLM-003481,claim,217.87,water_damage,2023-09-14
CLM-003482,claim,161.13,theft,2024-10-15
CLM-003483,claim,360.89,screen_damage,2024-11-24
CLM-003484,claim,707.77,battery_issue,2024-09-05
CLM-003485,claim,176.99,software_issue,2024-09-18
CLM-003486,claim,218.75,software_issue,2023-02-20
CLM-003487,claim,105.03,theft,2023-06-14
CLM-003488,claim,212.17,mechanical_failure,2023-12-26
CLM-003489,claim,75.78,water_damage,2023-02-20
CLM-003490,claim,113.49,battery_issue,2024-02-28
CLM-003491,claim,377.53,theft,2023-04-02
CLM-003492,claim,165.0,software_issue,2024-10-23
CLM-003493,claim,241.4,mechanical_failure,2024-09-15
CLM-003494,claim,343.39,water_damage,2024-01-13
CLM-003495,claim,115.03,battery_issue,2023-05-04
CLM-003496,claim,672.44,accidental_damage,2024-10-01
CLM-003497,claim,712.94,screen_damage,2023-05-25
CLM-003498,claim,195.18,accidental_damage,2023-11-17
CLM-003499,claim,102.36,water_damage,2024-03-22
CLM-003500,claim,105.75,mechanical_failure,2024-10-22
CLM-003501,claim,141.52,theft,2023-06-05
CLM-003502,claim,680.58,mechanical_failure,2024-06-29
CLM-003503,claim,158.57,screen_damage,2024-05-02
CLM-003504,claim,171.64,theft,2024-10-19
CLM-003505,claim,71.62,screen_damage,2024-11-19
CLM-003506,claim,93.09,accidental_damage,2024-03-17
CLM-003507,claim,104.72,water_damage,2024-01-14
CLM-003508,claim,68.05,software_issue,2023-07-02
CLM-003509,claim,60.58,screen_damage,2023-08-30
CLM-003510,claim,2160.5,software_issue,2023-11-17
CLM-003511,claim,57.24,water_damage,2023-01-22
CLM-003512,claim,770.06,accidental_damage,2023-05-25
CLM-003513,claim,258.74,screen_damage,2024-09-21
CLM-003514,claim,737.06,water_damage,2024-04-05
CLM-003515,claim,391.41,software_issue,2024-03-27
CLM-003516,claim,192.02,theft,2024-09-12
CLM-003517,claim,351.03,mechanical_failure,2023-09-24
CLM-003518,claim,118.86,software_issue,2023-08-12
CLM-003519,claim,100.07,mechanical_failure,2024-02-15
CLM-003520,claim,210.59,software_issue,2023-10-06
CLM-003521,claim,289.53,software_issue,2024-03-13
CLM-003522,claim,529.63,water_damage,2024-02-23
CLM-003523,claim,92.83,water_damage,2024-11-15
CLM-003524,claim,90.44,accidental_damage,2024-01-25
CLM-003525,claim,493.31,accidental_damage,2023-07-27
CLM-003526,claim,1882.88,screen_damage,2023-02-09
CLM-003527,claim,801.93,accidental_damage,2024-08-19
CLM-003528,claim,403.42,accidental_damage,2023-08-12
CLM-003529,claim,353.75,software_issue,2024-11-23
CLM-003530,claim,227.35,battery_issue,2024-05-12
CLM-003531,claim,622.82,battery_issue,2023-03-02
CLM-003532,claim,285.57,water_damage,2024-03-26
CLM-003533,claim,222.14,screen_damage,2023-05-09
CLM-003534,claim,119.45,water_damage,2023-08-25
CLM-003535,claim,397.24,theft,2024-05-23
CLM-003536,claim,121.91,software_issue,2024-03-25
CLM-003537,claim,404.04,theft,2023-12-18
CLM-003538,claim,858.01,software_issue,2023-11-17
CLM-003539,claim,356.14,screen_damage,2023-03-28
CLM-003540,claim,651.9,software_issue,2024-03-11
CLM-003541,claim,122.71,screen_damage,2023-11-08
CLM-003542,claim,268.84,theft,2023-05-26
CLM-003543,claim,122.65,screen_damage,2023-10-27
CLM-003544,claim,104.89,battery_issue,2023-03-11
CLM-003545,claim,292.17,screen_damage,2024-02-01
CLM-003546,claim,330.38,screen_damage,2024-09-09
CLM-003547,claim,218.31,water_damage,2024-04-08
CLM-003548,claim,877.88,software_issue,2023-11-10
CLM-003549,claim,266.56,mechanical_failure,2023-01-13
CLM-003550,claim,445.82,battery_issue,2023-11-02
CLM-003551,claim,570.27,software_issue,2023-04-22
CLM-003552,claim,159.62,screen_damage,2024-02-20
CLM-003553,claim,271.34,software_issue,2024-06-15
CLM-003554,claim,422.23,accidental_damage,2024-10-30
CLM-003555,claim,228.43,theft,2023-09-04
CLM-003556,claim,189.19,screen_damage,2023-12-23
