claim_id,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments
CLM-001944,3,20,224,5.344204038202738e-05,5,0,12,0
CLM-001945,3,88,244,5.7493727401603605e-05,3,0,5,0
CLM-001946,2,120,173,5.01239189441572e-05,2,0,0,0
CLM-001947,3,84,191,6.0324409606218044e-05,5,0,7,0
CLM-001948,3,68,161,6.323196941394771e-05,1,0,7,0
CLM-001949,3,65,160,6.532475683816279e-05,1,0,7,0
CLM-001950,2,88,244,4.238809460370565e-05,5,0,0,0
CLM-001951,2,71,210,4.6126609394993674e-05,5,0,0,0
CLM-001952,3,78,272,5.7597259464812196e-05,2,0,7,0
CLM-001953,3,110,151,5.733735959551023e-05,11,0,3,0
CLM-001954,3,67,251,5.9103179097772664e-05,3,0,12,0
CLM-001955,3,78,272,6.389784375153133e-05,3,0,5,0
CLM-001956,2,122,299,4.085513408041768e-05,5,0,0,0
CLM-001957,3,117,108,5.885383326385379e-05,5,0,10,0
CLM-001958,2,139,96,4.461305120974577e-05,9,0,0,0
CLM-001959,2,39,253,4.7244530374554764e-05,4,0,0,0
CLM-001960,2,4,171,4.754701809300035e-05,4,0,0,0
CLM-001961,3,124,145,6.561525631693031e-05,2,0,9,0
CLM-001962,2,152,5,7.834125474411441e-05,0,0,0,0
CLM-001963,2,56,91,6.542644552001568e-05,0,0,0,0
CLM-001964,3,150,122,6.014948312565178e-05,2,0,4,0
CLM-001965,2,33,252,4.048665559214055e-05,5,0,0,0
CLM-001966,3,82,262,6.04315281632567e-05,4,0,6,0
CLM-001967,3,4,171,6.471747431085369e-05,0,0,6,0
CLM-001968,2,102,256,4.1978307358698995e-05,3,0,0,0
CLM-001969,3,6,344,5.960605751980214e-05,1,0,4,0
CLM-001970,3,4,171,6.397593391666468e-05,2,0,8,0
CLM-001971,2,12,118,4.486424376271425e-05,4,0,0,0
CLM-001972,3,81,211,5.595727916394112e-05,6,0,11,0
CLM-001973,2,33,252,4.893798495781812e-05,5,0,0,0
CLM-001974,3,96,149,6.119961924842605e-05,2,0,6,0
CLM-001975,2,90,201,4.179539430350683e-05,12,0,0,0
CLM-001976,2,123,185,4.2848096757138706e-05,5,0,0,0
CLM-001977,2,78,272,4.0844878109648116e-05,9,0,0,0
CLM-001978,3,20,224,7.546416779545008e-05,0,0,3,0
CLM-001979,2,60,185,6.0549482557923795e-05,0,0,0,0
CLM-001980,2,19,261,4.36592536877524e-05,5,0,0,0
CLM-001981,3,133,244,6.328747627952812e-05,2,0,2,0
CLM-001982,3,86,230,6.31326252884879e-05,5,0,3,0
CLM-001983,3,82,262,5.730035512562482e-05,4,0,6,0
CLM-001984,3,33,252,5.616843663761558e-05,5,0,7,0
CLM-001985,2,146,202,4.3497047079898296e-05,4,0,0,0
CLM-001986,3,23,168,7.314157266874417e-05,1,0,3,0
CLM-001987,2,88,244,3.964227685029694e-05,8,0,0,0
CLM-001988,2,28,254,4.9389043947605176e-05,1,0,0,0
CLM-001989,3,103,178,6.233186591670384e-05,1,0,6,0
CLM-001990,3,126,110,8.302122719782581e-05,0,0,5,0
CLM-001991,3,40,252,5.825966223198957e-05,6,0,4,0
CLM-001992,3,110,151,7.264831335937552e-05,0,0,8,0
CLM-001993,2,72,241,4.410542684055882e-05,2,0,0,0
CLM-001994,2,133,244,4.207155380036204e-05,4,0,0,0
CLM-001995,3,96,149,5.9545457928539015e-05,2,0,4,0
CLM-001996,3,28,254,5.5774672742797496e-05,5,0,4,0
CLM-001997,3,31,151,5.7953350018219336e-05,6,0,3,0
CLM-001998,3,122,299,5.482716113769593e-05,5,0,9,0
CLM-001999,3,117,108,6.171606899395241e-05,8,0,4,0
CLM-002000,3,64,151,6.574591195114045e-05,2,0,3,0
CLM-002001,3,88,244,6.005367576918036e-05,2,0,5,0
CLM-002002,2,78,272,4.7238223663054044e-05,5,0,0,0
CLM-002003,2,72,241,4.640959714262171e-05,2,0,0,0
CLM-002004,2,1,187,4.678787068169407e-05,2,0,0,0
CLM-002005,2,112,172,5.359159973617379e-05,0,0,0,0
CLM-002006,2,122,299,5.19108601219181e-05,1,0,0,0
CLM-002007,2,120,173,4.562710292414597e-05,1,0,0,0
CLM-002008,2,3,130,4.6255805429566185e-05,3,0,0,0
CLM-002009,2,75,184,4.3366057840858443e-05,4,0,0,0
CLM-002010,3,39,253,6.107414619636248e-05,2,0,3,0
CLM-002011,3,136,199,5.713074256602998e-05,5,0,7,0
CLM-002012,2,24,168,4.008482407494735e-05,11,0,0,0
CLM-002013,2,6,344,5.0746266437666714e-05,2,0,0,0
CLM-002014,3,25,266,5.67353975099838e-05,5,0,5,0
CLM-002015,2,99,204,6.138474156469793e-05,0,0,0,0
CLM-002016,3,79,85,5.847739973537727e-05,3,0,6,0
CLM-002017,2,78,272,4.205059463480605e-05,3,0,0,0
CLM-002018,2,14,186,4.260920233731843e-05,6,0,0,0
CLM-002019,3,5,184,5.854993003340675e-05,5,0,4,0
CLM-002020,3,96,149,5.769576190302771e-05,2,0,7,0
CLM-002021,3,113,112,5.873147967726425e-05,1,0,4,0
CLM-002022,3,28,254,5.7106625390038284e-05,8,0,4,0
CLM-002023,2,50,142,4.233188578964655e-05,7,0,0,0
CLM-002024,3,12,118,5.836100001593105e-05,4,0,6,0
CLM-002025,2,20,224,4.427101720224713e-05,4,0,0,0
CLM-002026,2,39,253,4.175535620318762e-05,4,0,0,0
CLM-002027,3,71,210,6.449418174212517e-05,1,0,3,0
CLM-002028,2,110,151,4.048812491279239e-05,11,0,0,0
CLM-002029,3,123,185,6.13713037738488e-05,3,0,5,0
CLM-002030,3,3,130,5.952697774836101e-05,4,0,5,0
CLM-002031,3,33,252,6.12497733082756e-05,1,0,4,0
CLM-002032,2,133,244,4.165240714434559e-05,4,0,0,0
CLM-002033,3,54,156,5.7448275282525246e-05,5,0,4,0
CLM-002034,2,12,118,4.6373656791141694e-05,2,0,0,0
CLM-002035,3,68,161,5.972712013692746e-05,4,0,5,0
CLM-002036,2,70,239,4.252154341018971e-05,5,0,0,0
CLM-002037,2,29,129,4.6334181688386315e-05,2,0,0,0
CLM-002038,3,11,82,5.8825954956250585e-05,2,0,4,0
CLM-002039,3,40,252,6.023284547817682e-05,4,0,7,0
CLM-002040,3,118,113,5.483788736117398e-05,8,0,3,0
CLM-002041,3,78,272,5.88398037856391e-05,2,0,6,0
CLM-002042,3,7,228,6.361038091743016e-05,1,0,9,0
CLM-002043,3,46,231,5.712641089411753e-05,2,0,7,0
CLM-002044,3,14,186,5.383002100914576e-05,5,0,6,0
CLM-002045,3,65,160,5.823300982337976e-05,3,0,8,0
CLM-002046,3,78,272,5.7713401365301686e-05,5,0,6,0
CLM-002047,3,14,186,7.054656418667134e-05,0,0,7,0
CLM-002048,3,46,231,6.211575427434877e-05,1,0,8,0
CLM-002049,3,88,244,6.12938434893593e-05,2,0,5,0
CLM-002050,2,142,134,4.0883082678745545e-05,5,0,0,0
CLM-002051,3,79,85,6.239813714821902e-05,2,0,10,0
CLM-002052,3,67,251,5.8391144803921204e-05,2,0,7,0
CLM-002053,3,64,151,5.774414703521745e-05,6,0,6,0
CLM-002054,3,7,228,5.5471729299936364e-05,7,0,7,0
CLM-002055,2,146,202,4.3130803783383536e-05,2,0,0,0
CLM-002056,3,67,251,6.110948203651064e-05,2,0,7,0
CLM-002057,2,39,253,4.476264395247804e-05,8,0,0,0
CLM-002058,3,54,156,5.9304430330012117e-05,2,0,4,0
CLM-002059,2,153,6,6.231403261615587e-05,1,0,0,0
CLM-002060,3,122,299,5.921203381269273e-05,1,0,6,0
CLM-002061,3,135,141,6.441894076064474e-05,3,0,3,0
CLM-002062,3,99,204,5.8872919907726235e-05,1,0,4,0
CLM-002063,3,99,204,5.998860161329931e-05,1,0,4,0
CLM-002064,2,20,224,4.5129241242970114e-05,1,0,0,0
CLM-002065,2,135,141,4.438074569468034e-05,3,0,0,0
CLM-002066,2,146,202,5.8288782232323784e-05,3,0,0,0
CLM-002067,3,103,178,6.199258431841337e-05,4,0,7,0
CLM-002068,3,128,197,5.94372175405129e-05,2,0,9,0
CLM-002069,3,8,77,5.9604178328508976e-05,1,0,12,0
CLM-002070,3,103,178,6.024269598015293e-05,10,0,5,0
CLM-002071,2,5,184,4.201577726663201e-05,8,0,0,0
CLM-002072,2,5,184,5.992366150428788e-05,0,0,0,0
CLM-002073,2,90,201,4.996977057500968e-05,2,0,0,0
CLM-002074,3,60,185,6.115353714435104e-05,7,0,3,0
CLM-002075,2,22,165,4.138725668452438e-05,5,0,0,0
CLM-002076,3,42,157,6.04337321030732e-05,6,0,4,0
CLM-002077,3,67,251,5.5926960282920584e-05,2,0,10,0
CLM-002078,3,45,190,5.7588042055218084e-05,3,0,2,0
CLM-002079,2,6,344,4.129298990957098e-05,8,0,0,0
CLM-002080,3,99,204,6.357551481651098e-05,4,0,5,0
CLM-002081,3,97,185,6.079278861430088e-05,5,0,8,0
CLM-002082,3,16,208,6.439855097725906e-05,3,0,4,0
CLM-002083,2,1,187,4.0645237100281535e-05,8,0,0,0
CLM-002084,3,14,186,5.3902596216823565e-05,5,0,6,0
CLM-002085,3,99,204,5.76969848560013e-05,2,0,8,0
CLM-002086,3,80,306,7.035180277102907e-05,0,0,3,0
CLM-002087,3,72,241,5.8249767852430454e-05,4,0,5,0
CLM-002088,2,97,185,4.02633369694676e-05,9,0,0,0
CLM-002089,3,16,208,5.832363148419697e-05,2,0,4,0
CLM-002090,3,4,171,6.318546454793941e-05,2,0,3,0
CLM-002091,3,103,178,5.870436729034506e-05,2,0,8,0
CLM-002092,3,84,191,5.862858055481734e-05,4,0,8,0
CLM-002093,3,96,149,5.921837127438714e-05,6,0,4,0
CLM-002094,2,11,82,4.649907174679906e-05,3,0,0,0
CLM-002095,3,102,256,6.192330287151413e-05,4,0,8,0
CLM-002096,2,46,231,4.308716079888093e-05,3,0,0,0
CLM-002097,3,70,239,6.101339229399274e-05,1,0,5,0
CLM-002098,3,24,168,6.876644147815639e-05,0,0,4,0
CLM-002099,3,82,262,7.159251450642722e-05,0,0,7,0
CLM-002100,2,57,193,4.780155013667989e-05,4,0,0,0
CLM-002101,3,80,306,6.157677330868681e-05,4,0,6,0
CLM-002102,2,133,244,4.2800430826635276e-05,4,0,0,0
CLM-002103,3,122,299,5.968064002687112e-05,2,0,5,0
CLM-002104,3,135,141,6.17533667625446e-05,3,0,8,0
CLM-002105,3,4,171,5.7554061083055285e-05,9,0,3,0
CLM-002106,3,56,91,6.040818755509768e-05,1,0,9,0
CLM-002107,2,86,230,4.103959026121957e-05,5,0,0,0
CLM-002108,3,28,254,6.059446445813763e-05,2,0,7,0
CLM-002109,3,148,222,5.774885820754223e-05,5,0,7,0
CLM-002110,2,72,241,4.76156342918362e-05,2,0,0,0
CLM-002111,3,81,211,6.589457755077794e-05,4,0,2,0
CLM-002112,3,103,178,5.75548543222679e-05,3,0,4,0
CLM-002113,3,148,222,5.6226605003360215e-05,5,0,4,0
CLM-002114,2,72,241,4.367596334153896e-05,8,0,0,0
CLM-002115,2,103,178,4.3667054582989625e-05,2,0,0,0
CLM-002116,3,78,272,7.311016202029613e-05,0,0,3,0
CLM-002117,2,75,184,4.488679139919651e-05,2,0,0,0
CLM-002118,2,54,156,5.6041700594597494e-05,2,0,0,0
CLM-002119,3,42,157,5.917446322267327e-05,5,0,3,0
CLM-002120,2,64,151,5.590697498856676e-05,4,0,0,0
CLM-002121,3,67,251,6.683094434836988e-05,1,0,5,0
CLM-002122,3,39,253,5.800752109101053e-05,3,0,9,0
CLM-002123,3,122,299,5.574982956901576e-05,4,0,5,0
CLM-002124,3,97,185,5.670930943555861e-05,2,0,9,0
CLM-002125,2,54,156,5.153232862147496e-05,2,0,0,0
CLM-002126,2,123,185,4.5455564564666065e-05,2,0,0,0
CLM-002127,3,82,262,5.9799315817748026e-05,4,0,2,0
CLM-002128,2,148,222,4.6111443834558976e-05,2,0,0,0
CLM-002129,3,128,197,6.074838885319301e-05,5,0,8,0
CLM-002130,3,40,252,5.749743020585554e-05,5,0,8,0
CLM-002131,3,33,252,5.950076582597523e-05,5,0,6,0
CLM-002132,2,70,239,4.201002469686789e-05,6,0,0,0
CLM-002133,2,7,228,4.313762356210983e-05,6,0,0,0
CLM-002134,2,60,185,4.1540549650258995e-05,5,0,0,0
CLM-002135,2,102,256,4.348112514493279e-05,3,0,0,0
CLM-002136,3,117,108,6.627664046725951e-05,1,0,7,0
CLM-002137,3,82,262,6.023929771528695e-05,2,0,5,0
CLM-002138,2,24,168,4.0234731707411236e-05,8,0,0,0
CLM-002139,2,67,251,4.3829441533348095e-05,3,0,0,0
CLM-002140,3,19,261,5.9105488271357866e-05,2,0,6,0
CLM-002141,3,64,151,6.205338062646846e-05,4,0,3,0
CLM-002142,3,102,256,5.7865550910862545e-05,8,0,8,0
CLM-002143,2,5,184,4.5960194129909095e-05,1,0,0,0
CLM-002144,3,68,161,6.0140432875936177e-05,3,0,7,0
CLM-002145,2,71,210,4.6297309792874466e-05,4,0,0,0
CLM-002146,2,46,231,4.1374149306891355e-05,8,0,0,0
CLM-002147,3,24,168,5.8451286469459746e-05,8,0,3,0
CLM-002148,3,122,299,6.0769810366413296e-05,4,0,6,0
CLM-002149,2,77,134,4.5183237908710206e-05,2,0,0,0
CLM-002150,3,39,253,5.8222638377662356e-05,4,0,8,0
CLM-002151,2,68,161,4.7740579925362086e-05,2,0,0,0
CLM-002152,3,122,299,6.568775382073376e-05,0,0,5,0
CLM-002153,3,70,239,6.534350405929267e-05,4,0,2,0
CLM-002154,3,148,222,5.9462145804605315e-05,1,0,6,0
CLM-002155,3,96,149,5.969489674707302e-05,2,0,4,0
CLM-002156,2,138,126,4.924318238420733e-05,4,0,0,0
CLM-002157,2,39,253,4.452993790221627e-05,2,0,0,0
CLM-002158,3,107,161,6.24252501818603e-05,8,0,6,0
CLM-002159,3,1,187,5.702121864087217e-05,6,0,8,0
CLM-002160,2,64,151,4.1530002803750454e-05,3,0,0,0
CLM-002161,3,2,86,5.982014907287909e-05,5,0,12,0
CLM-002162,3,72,241,5.659660434685821e-05,4,0,6,0
CLM-002163,2,16,208,3.9999387808798774e-05,9,0,0,0
CLM-002164,2,90,201,4.1358497225553767e-05,12,0,0,0
CLM-002165,3,150,122,5.745444911954965e-05,4,0,10,0
CLM-002166,3,24,168,6.177805556934875e-05,4,0,1,0
CLM-002167,3,88,244,6.418162197297405e-05,9,0,5,0
CLM-002168,2,123,185,4.3270366965623264e-05,7,0,0,0
CLM-002169,2,124,145,4.8442595491281626e-05,1,0,0,0
CLM-002170,3,123,185,5.501513776454163e-05,4,0,6,0
CLM-002171,2,128,197,4.3611320387809104e-05,3,0,0,0
CLM-002172,2,96,149,5.2013238614891184e-05,1,0,0,0
CLM-002173,2,14,186,4.275840293221915e-05,10,0,0,0
CLM-002174,2,96,149,4.222690480510901e-05,6,0,0,0
CLM-002175,2,23,168,5.594608849395455e-05,1,0,0,0
CLM-002176,2,37,170,4.267501312724897e-05,10,0,0,0
CLM-002177,2,94,78,4.221306066152453e-05,8,0,0,0
CLM-002178,3,67,251,5.6743359471953325e-05,4,0,7,0
CLM-002179,3,103,178,5.841161729290953e-05,3,0,6,0
CLM-002180,3,79,85,5.9525666252683866e-05,3,0,13,0
CLM-002181,3,25,266,5.839963347739772e-05,6,0,4,0
CLM-002182,2,1,187,4.297883796656812e-05,4,0,0,0
CLM-002183,2,29,129,5.0049084226910624e-05,2,0,0,0
CLM-002184,2,65,160,4.6800486232669246e-05,2,0,0,0
CLM-002185,3,19,261,6.576087771349725e-05,1,0,8,0
CLM-002186,3,1,187,5.7136492430951785e-05,3,0,9,0
CLM-002187,2,142,134,4.21463979980524e-05,3,0,0,0
CLM-002188,3,20,224,5.717290720480201e-05,3,0,4,0
CLM-002189,3,90,201,7.171262106597871e-05,0,0,8,0
CLM-002190,3,14,186,5.4041889265251456e-05,6,0,6,0
CLM-002191,2,71,210,6.536406705890893e-05,0,0,0,0
CLM-002192,3,65,160,6.33043894735547e-05,4,0,4,0
CLM-002193,2,149,7,5.505726996063557e-05,2,0,0,0
CLM-002194,2,65,160,4.5596527794767474e-05,3,0,0,0
CLM-002195,2,146,202,4.461284495940677e-05,6,0,0,0
CLM-002196,3,1,187,5.564506440191798e-05,5,0,4,0
CLM-002197,2,97,185,4.140659839577793e-05,9,0,0,0
CLM-002198,2,37,170,5.553826285244121e-05,0,0,0,0
CLM-002199,3,81,211,5.822292864913313e-05,9,0,11,0
CLM-002200,2,139,96,4.6273278420212906e-05,3,0,0,0
CLM-002201,3,11,82,6.864366974994393e-05,0,0,6,0
CLM-002202,3,33,252,6.422682527513086e-05,5,0,3,0
CLM-002203,3,42,157,5.47380406636077e-05,7,0,7,0
CLM-002204,2,102,256,4.460031528113846e-05,9,0,0,0
CLM-002205,3,96,149,5.8145326185419115e-05,4,0,7,0
CLM-002206,3,46,231,5.826732712186599e-05,5,0,3,0
CLM-002207,3,60,185,6.00266831555599e-05,2,0,5,0
CLM-002208,3,3,130,6.388642875521246e-05,3,0,2,0
CLM-002209,3,5,184,6.291502401067225e-05,2,0,4,0
CLM-002210,3,43,117,6.081330823950956e-05,5,0,4,0
CLM-002211,3,60,185,5.965207092491735e-05,5,0,5,0
CLM-002212,3,82,262,6.109290283094624e-05,2,0,6,0
CLM-002213,3,28,254,6.176369473712118e-05,2,0,9,0
CLM-002214,3,146,202,5.9197490151061126e-05,1,0,5,0
CLM-002215,2,24,168,4.0904285491510586e-05,4,0,0,0
CLM-002216,3,12,118,6.939269692862748e-05,2,0,5,0
CLM-002217,2,123,185,4.214603716942565e-05,2,0,0,0
CLM-002218,2,81,211,4.152710927229413e-05,9,0,0,0
CLM-002219,2,120,173,6.945315397441579e-05,0,0,0,0
CLM-002220,2,97,185,5.369722382930789e-05,2,0,0,0
CLM-002221,2,17,185,4.924792751815009e-05,3,0,0,0
CLM-002222,3,88,244,7.070761196232433e-05,0,0,7,0
CLM-002223,3,16,208,5.383683801957474e-05,5,0,8,0
CLM-002224,3,70,239,6.036428450766663e-05,5,0,7,0
CLM-002225,3,2,86,6.389620825093126e-05,1,0,5,0
CLM-002226,3,122,299,5.778730989276563e-05,5,0,3,0
CLM-002227,3,3,130,5.60246268439423e-05,4,0,4,0
CLM-002228,2,103,178,4.037425692512728e-05,10,0,0,0
CLM-002229,2,39,253,4.962296736904099e-05,2,0,0,0
CLM-002230,2,28,254,4.64406841052166e-05,1,0,0,0
CLM-002231,3,24,168,5.980402280370675e-05,4,0,4,0
CLM-002232,2,81,211,6.953337091930508e-05,0,0,0,0
CLM-002233,3,88,244,6.34662150703721e-05,5,0,4,0
CLM-002234,3,120,173,6.066822942610402e-05,4,0,7,0
CLM-002235,3,81,211,6.069324616422209e-05,3,0,8,0
CLM-002236,2,87,114,4.489055421717094e-05,9,0,0,0
CLM-002237,2,40,252,4.5829911763677326e-05,5,0,0,0
CLM-002238,2,65,160,4.8943289085306666e-05,2,0,0,0
CLM-002239,2,16,208,4.133307122158593e-05,4,0,0,0
CLM-002240,2,72,241,5.840731323830961e-05,1,0,0,0
CLM-002241,3,28,254,6.121723288785393e-05,2,0,3,0
CLM-002242,2,148,222,3.87836492094442e-05,5,0,0,0
CLM-002243,2,7,228,4.682006125673455e-05,2,0,0,0
CLM-002244,2,25,266,4.960426753870883e-05,2,0,0,0
CLM-002245,2,102,256,4.136246805902983e-05,8,0,0,0
CLM-002246,3,148,222,5.8882562697135614e-05,4,0,13,0
CLM-002247,3,138,126,6.102152497757818e-05,1,0,2,0
CLM-002248,3,19,261,5.9445766129285085e-05,8,0,2,0
CLM-002249,2,122,299,4.162107291729146e-05,5,0,0,0
CLM-002250,3,78,272,5.723603047025299e-05,4,0,9,0
CLM-002251,3,78,272,5.918051513859876e-05,6,0,4,0
CLM-002252,3,122,299,5.925256654780866e-05,11,0,2,0
CLM-002253,3,6,344,5.739459095955759e-05,6,0,8,0
CLM-002254,3,68,161,6.220560430679814e-05,1,0,8,0
CLM-002255,3,126,110,6.415775671363861e-05,4,0,8,0
CLM-002256,3,72,241,5.82782583801451e-05,6,0,5,0
CLM-002257,3,102,256,6.408594038620428e-05,1,0,7,0
CLM-002258,3,139,96,5.8155084844120914e-05,2,0,7,0
CLM-002259,3,6,344,6.605682544935463e-05,3,0,4,0
CLM-002260,2,128,197,4.886029467900255e-05,1,0,0,0
CLM-002261,2,123,185,3.997313141033707e-05,4,0,0,0
CLM-002262,3,70,239,6.1008788474536905e-05,3,0,4,0
CLM-002263,2,3,130,5.191381551742785e-05,2,0,0,0
CLM-002264,3,133,244,7.081379937981895e-05,6,0,0,0
CLM-002265,3,7,228,6.64656669440751e-05,6,0,7,0
CLM-002266,3,81,211,6.44486152797447e-05,3,0,7,0
CLM-002267,2,72,241,4.0695734542766546e-05,4,0,0,0
CLM-002268,3,146,202,6.248270311476472e-05,1,0,12,0
CLM-002269,2,78,272,4.65776608526343e-05,4,0,0,0
CLM-002270,2,14,186,4.556183978779557e-05,3,0,0,0
CLM-002271,2,123,185,5.798039520367181e-05,0,0,0,0
CLM-002272,3,37,170,7.375999194071796e-05,0,0,9,0
CLM-002273,3,39,253,6.864199819418815e-05,0,0,5,0
CLM-002274,3,21,196,5.5003137502984146e-05,4,0,7,0
CLM-002275,2,80,306,4.09365825517029e-05,9,0,0,0
CLM-002276,3,80,306,5.8012966408625806e-05,1,0,6,0
CLM-002277,2,96,149,5.034986765865901e-05,1,0,0,0
CLM-002278,2,111,213,5.3684179723529736e-05,4,0,0,0
CLM-002279,3,3,130,7.933560370524851e-05,0,0,5,0
CLM-002280,3,81,211,5.699072999576103e-05,3,0,7,0
CLM-002281,3,84,191,6.814635753478319e-05,2,0,6,0
CLM-002282,3,78,272,7.357012496369583e-05,0,0,6,0
CLM-002283,2,111,213,5.057689744949882e-05,2,0,0,0
CLM-002284,3,103,178,5.719249666366204e-05,3,0,7,0
CLM-002285,2,77,134,4.2956679037624896e-05,3,0,0,0
CLM-002286,2,6,344,4.414121395578725e-05,9,0,0,0
CLM-002287,3,111,213,6.476307048833852e-05,1,0,7,0
CLM-002288,3,31,151,7.18291506568239e-05,0,0,4,0
CLM-002289,3,135,141,6.0045048799988754e-05,3,0,2,0
CLM-002290,3,50,142,5.63212882144282e-05,3,0,9,0
CLM-002291,2,81,211,4.3558923918645724e-05,4,0,0,0
CLM-002292,3,103,178,6.0567681903902334e-05,4,0,6,0
CLM-002293,2,57,193,5.346854601829033e-05,2,0,0,0
CLM-002294,3,39,253,5.883681764010854e-05,2,0,4,0
CLM-002295,2,39,253,4.829649937775111e-05,1,0,0,0
CLM-002296,2,50,142,4.285143699528357e-05,7,0,0,0
CLM-002297,3,82,262,6.015174429426065e-05,2,0,12,0
CLM-002298,3,1,187,5.979058985991133e-05,3,0,7,0
CLM-002299,3,71,210,5.847356994659271e-05,3,0,4,0
CLM-002300,3,3,130,5.8613612455713263e-05,5,0,5,0
CLM-002301,3,75,184,6.002755366169678e-05,1,0,8,0
CLM-002302,2,64,151,4.789286223115035e-05,1,0,0,0
CLM-002303,3,19,261,5.703422263378673e-05,8,0,10,0
CLM-002304,3,5,184,5.6151943963107785e-05,8,0,6,0
CLM-002305,2,39,253,4.528821842817263e-05,3,0,0,0
CLM-002306,2,90,201,5.8128912325833535e-05,0,0,0,0
CLM-002307,3,7,228,6.090438646824467e-05,4,0,2,0
CLM-002308,3,21,196,6.102260839743571e-05,1,0,4,0
CLM-002309,3,118,113,7.503692793522317e-05,2,0,3,0
CLM-002310,3,72,241,6.353951862966663e-05,2,0,11,0
CLM-002311,2,7,228,4.313762356210983e-05,6,0,0,0
CLM-002312,3,46,231,5.620891274704786e-05,6,0,10,0
CLM-002313,3,60,185,7.477059041669477e-05,0,0,5,0
CLM-002314,3,86,230,5.7307094760283054e-05,4,0,5,0
CLM-002315,2,80,306,5.3148947907095936e-05,2,0,0,0
CLM-002316,3,67,251,5.644554342434865e-05,4,0,8,0
CLM-002317,3,61,56,5.621943020567314e-05,9,0,6,0
CLM-002318,3,40,252,6.333513808654513e-05,4,0,2,0
CLM-002319,3,97,185,6.0682679632597134e-05,2,0,5,0
CLM-002320,3,6,344,5.6456838856828065e-05,8,0,6,0
CLM-002321,2,120,173,4.6175621187797196e-05,1,0,0,0
CLM-002322,2,78,272,4.5154570327507384e-05,5,0,0,0
CLM-002323,3,72,241,5.865138200259245e-05,4,0,3,0
CLM-002324,3,46,231,5.944755012796394e-05,5,0,3,0
CLM-002325,3,17,185,5.739940519951777e-05,2,0,9,0
CLM-002326,2,7,228,4.99597365066786e-05,4,0,0,0
CLM-002327,2,78,272,4.1706411153491174e-05,4,0,0,0
CLM-002328,3,37,170,5.9046406116374806e-05,10,0,3,0
CLM-002329,3,14,186,5.870710406873649e-05,5,0,7,0
CLM-002330,2,67,251,4.786388592737533e-05,4,0,0,0
CLM-002331,2,3,130,5.484328128443228e-05,3,0,0,0
CLM-002332,3,5,184,5.643549305741757e-05,11,0,5,0
CLM-002333,3,119,83,5.758709435522976e-05,6,0,4,0
CLM-002334,3,82,262,5.404328714298686e-05,7,0,7,0
CLM-002335,2,99,204,4.3929892905407875e-05,4,0,0,0
CLM-002336,3,87,114,5.5482968836027336e-05,5,0,6,0
CLM-002337,3,110,151,5.974477917249993e-05,3,0,16,0
CLM-002338,2,80,306,4.655536410527452e-05,6,0,0,0
CLM-002339,2,39,253,4.428096123345263e-05,3,0,0,0
CLM-002340,3,148,222,6.328619288570759e-05,2,0,8,0
CLM-002341,3,148,222,6.087929211085289e-05,2,0,9,0
CLM-002342,3,124,145,6.26370398323021e-05,3,0,5,0
CLM-002343,3,40,252,5.9338582723867125e-05,4,0,8,0
CLM-002344,2,86,230,4.269695887047333e-05,5,0,0,0
CLM-002345,3,80,306,6.234030261493908e-05,4,0,9,0
CLM-002346,3,86,230,5.7950206691414065e-05,5,0,12,0
CLM-002347,3,46,231,5.809932002918784e-05,2,0,4,0
CLM-002348,2,110,151,4.549742066104887e-05,1,0,0,0
CLM-002349,3,7,228,5.4996941627817304e-05,4,0,6,0
CLM-002350,3,22,165,5.5182926252815266e-05,4,0,6,0
CLM-002351,3,4,171,5.3861804907224366e-05,10,0,7,0
CLM-002352,3,71,210,6.435408347791504e-05,3,0,3,0
CLM-002353,2,68,161,4.366639098863958e-05,4,0,0,0
CLM-002354,3,46,231,7.403545689229776e-05,1,0,3,0
CLM-002355,2,96,149,4.1452756625992277e-05,6,0,0,0
CLM-002356,2,97,185,4.140659839577793e-05,9,0,0,0
CLM-002357,3,128,197,5.945068123657127e-05,6,0,6,0
CLM-002358,2,28,254,4.730511831659301e-05,2,0,0,0
CLM-002359,2,20,224,5.326192593781855e-05,2,0,0,0
CLM-002360,2,33,252,4.48211347533353e-05,5,0,0,0
CLM-002361,3,102,256,6.17386893791957e-05,4,0,4,0
CLM-002362,2,33,252,4.349724188282556e-05,2,0,0,0
CLM-002363,2,148,222,4.069248863518275e-05,3,0,0,0
CLM-002364,3,86,230,5.5769326452761546e-05,3,0,9,0
CLM-002365,2,142,134,4.6508660298025576e-05,1,0,0,0
CLM-002366,2,50,142,4.087868344493213e-05,3,0,0,0
CLM-002367,3,25,266,5.8040262269681145e-05,4,0,4,0
CLM-002368,3,87,114,5.892895245741609e-05,3,0,4,0
CLM-002369,3,107,161,6.910146986687342e-05,0,0,7,0
CLM-002370,3,90,201,5.878498567292073e-05,5,0,6,0
CLM-002371,3,1,187,6.568812691480118e-05,1,0,2,0
CLM-002372,2,126,110,4.547975740058282e-05,3,0,0,0
CLM-002373,2,4,171,4.667561510062073e-05,1,0,0,0
CLM-002374,2,78,272,4.1545915350868605e-05,9,0,0,0
CLM-002375,3,136,199,7.107683343534187e-05,0,0,5,0
