risk_level,risk_score,recommendation,ml_probability,anomaly_score,graph_risk_indicator,multimodal_inconsistency,top_risk_factors,shap_values,claim_id
LOW,0.0,APPROVE,0.0,0.4606,False,False,"['claim_amount: ↓ legitimate (0.583)', 'n_shared_shops: ↓ legitimate (0.298)', 'community_size: ↓ legitimate (0.178)', 'device_age_days: ↑ fraud (0.155)', 'amount_vs_device_price: ↓ legitimate (0.152)']","{'claim_amount': -0.5834, 'n_shared_shops': -0.2983, 'community_size': -0.1784, 'device_age_days': 0.1555, 'amount_vs_device_price': -0.152}",CLM-002362
LOW,0.0,APPROVE,0.0,0.427,False,False,"['claim_amount: ↓ legitimate (0.506)', 'n_shared_shops: ↓ legitimate (0.269)', 'claim_frequency: ↓ legitimate (0.250)', 'device_age_days: ↑ fraud (0.194)', 'community_size: ↓ legitimate (0.182)']","{'claim_amount': -0.5063, 'n_shared_shops': -0.2692, 'claim_frequency': -0.2501, 'device_age_days': 0.1938, 'community_size': -0.1825}",CLM-002363
LOW,0.0049,APPROVE,0.0049,0.4834,False,False,"['claim_amount: ↑ fraud (3.484)', 'amount_vs_avg: ↑ fraud (1.107)', 'n_shared_shops: ↑ fraud (0.845)', 'coverage_utilization: ↓ legitimate (0.594)', 'premium_amount: ↓ legitimate (0.268)']","{'claim_amount': 3.4843, 'amount_vs_avg': 1.1067, 'n_shared_shops': 0.8453, 'coverage_utilization': -0.5942, 'premium_amount': -0.2676}",CLM-002364
LOW,0.0001,APPROVE,0.0001,0.4506,False,False,"['claim_frequency: ↑ fraud (0.481)', 'coverage_utilization: ↓ legitimate (0.471)', 'n_shared_shops: ↓ legitimate (0.458)', 'premium_amount: ↓ legitimate (0.269)', 'pagerank_score: ↓ legitimate (0.219)']","{'claim_frequency': 0.4809, 'coverage_utilization': -0.471, 'n_shared_shops': -0.4576, 'premium_amount': -0.2686, 'pagerank_score': -0.2185}",CLM-002365
LOW,0.0,APPROVE,0.0,0.4463,False,False,"['claim_amount: ↓ legitimate (0.572)', 'n_shared_shops: ↓ legitimate (0.295)', 'device_age_days: ↓ legitimate (0.232)', 'claim_frequency: ↓ legitimate (0.223)', 'amount_vs_device_price: ↓ legitimate (0.150)']","{'claim_amount': -0.5715, 'n_shared_shops': -0.2947, 'device_age_days': -0.2318, 'claim_frequency': -0.2228, 'amount_vs_device_price': -0.1501}",CLM-002366
LOW,0.0,APPROVE,0.0,0.4068,False,False,"['claim_amount: ↓ legitimate (0.608)', 'claim_frequency: ↓ legitimate (0.264)', 'community_size: ↓ legitimate (0.182)', 'amount_vs_device_price: ↓ legitimate (0.163)', 'pagerank_score: ↓ legitimate (0.142)']","{'claim_amount': -0.6082, 'claim_frequency': -0.2638, 'community_size': -0.182, 'amount_vs_device_price': -0.1633, 'pagerank_score': -0.1418}",CLM-002367
LOW,0.0001,APPROVE,0.0001,0.3946,False,False,"['claim_amount: ↓ legitimate (0.635)', 'claim_frequency: ↓ legitimate (0.288)', 'pagerank_score: ↑ fraud (0.267)', 'amount_vs_device_price: ↓ legitimate (0.134)', 'device_age_days: ↑ fraud (0.107)']","{'claim_amount': -0.6348, 'claim_frequency': -0.2879, 'pagerank_score': 0.2667, 'amount_vs_device_price': -0.1342, 'device_age_days': 0.1075}",CLM-002368
LOW,0.0001,APPROVE,0.0001,0.4549,False,False,"['claim_amount: ↓ legitimate (0.815)', 'device_age_days: ↑ fraud (0.327)', 'pagerank_score: ↑ fraud (0.263)', 'amount_vs_device_price: ↓ legitimate (0.172)', 'n_shared_shops: ↑ fraud (0.122)']","{'claim_amount': -0.8146, 'device_age_days': 0.3266, 'pagerank_score': 0.263, 'amount_vs_device_price': -0.172, 'n_shared_shops': 0.122}",CLM-002369
LOW,0.0,APPROVE,0.0,0.3926,False,False,"['claim_amount: ↓ legitimate (0.749)', 'pagerank_score: ↓ legitimate (0.180)', 'amount_vs_device_price: ↓ legitimate (0.172)', 'community_size: ↑ fraud (0.165)', 'claim_type_encoded: ↑ fraud (0.110)']","{'claim_amount': -0.7489, 'pagerank_score': -0.1802, 'amount_vs_device_price': -0.1723, 'community_size': 0.1646, 'claim_type_encoded': 0.1098}",CLM-002370
LOW,0.0001,APPROVE,0.0001,0.4149,False,False,"['claim_amount: ↓ legitimate (0.875)', 'claim_frequency: ↑ fraud (0.396)', 'premium_amount: ↑ fraud (0.293)', 'amount_vs_device_price: ↓ legitimate (0.281)', 'days_since_policy_start: ↑ fraud (0.234)']","{'claim_amount': -0.8752, 'claim_frequency': 0.3963, 'premium_amount': 0.2933, 'amount_vs_device_price': -0.2807, 'days_since_policy_start': 0.2342}",CLM-002371
LOW,0.0002,APPROVE,0.0002,0.4304,False,False,"['amount_vs_device_price: ↑ fraud (0.479)', 'n_shared_shops: ↓ legitimate (0.361)', 'pagerank_score: ↓ legitimate (0.359)', 'days_since_policy_start: ↑ fraud (0.287)', 'amount_vs_avg: ↑ fraud (0.276)']","{'amount_vs_device_price': 0.4791, 'n_shared_shops': -0.3606, 'pagerank_score': -0.3586, 'days_since_policy_start': 0.287, 'amount_vs_avg': 0.2764}",CLM-002372
LOW,0.0,APPROVE,0.0,0.4295,False,False,"['amount_vs_avg: ↑ fraud (0.609)', 'claim_amount: ↓ legitimate (0.504)', 'n_shared_shops: ↓ legitimate (0.385)', 'claim_frequency: ↓ legitimate (0.361)', 'amount_vs_device_price: ↑ fraud (0.342)']","{'amount_vs_avg': 0.6088, 'claim_amount': -0.5036, 'n_shared_shops': -0.3849, 'claim_frequency': -0.3607, 'amount_vs_device_price': 0.3419}",CLM-002373
LOW,0.0,APPROVE,0.0,0.4223,False,False,"['claim_amount: ↓ legitimate (0.564)', 'n_shared_shops: ↓ legitimate (0.317)', 'device_age_days: ↓ legitimate (0.255)', 'community_size: ↓ legitimate (0.241)', 'amount_vs_device_price: ↓ legitimate (0.229)']","{'claim_amount': -0.5636, 'n_shared_shops': -0.3174, 'device_age_days': -0.255, 'community_size': -0.2407, 'amount_vs_device_price': -0.2287}",CLM-002374
LOW,0.0003,APPROVE,0.0003,0.4487,False,False,"['amount_vs_avg: ↑ fraud (1.426)', 'coverage_utilization: ↓ legitimate (0.438)', 'community_size: ↑ fraud (0.386)', 'device_age_days: ↓ legitimate (0.355)', 'pagerank_score: ↑ fraud (0.249)']","{'amount_vs_avg': 1.4261, 'coverage_utilization': -0.4381, 'community_size': 0.3856, 'device_age_days': -0.355, 'pagerank_score': 0.2486}",CLM-002375
LOW,0.0,APPROVE,0.0,0.4136,False,False,"['claim_amount: ↓ legitimate (0.728)', 'device_age_days: ↑ fraud (0.260)', 'amount_vs_device_price: ↓ legitimate (0.174)', 'community_size: ↓ legitimate (0.170)', 'pagerank_score: ↓ legitimate (0.164)']","{'claim_amount': -0.7277, 'device_age_days': 0.2597, 'amount_vs_device_price': -0.1742, 'community_size': -0.17, 'pagerank_score': -0.1638}",CLM-002376
LOW,0.0,APPROVE,0.0,0.4187,False,False,"['claim_amount: ↓ legitimate (0.692)', 'premium_amount: ↑ fraud (0.299)', 'n_shared_shops: ↑ fraud (0.220)', 'amount_vs_device_price: ↓ legitimate (0.210)', 'community_size: ↓ legitimate (0.166)']","{'claim_amount': -0.6919, 'premium_amount': 0.2994, 'n_shared_shops': 0.22, 'amount_vs_device_price': -0.2097, 'community_size': -0.1664}",CLM-002377
LOW,0.0001,APPROVE,0.0001,0.418,False,False,"['claim_amount: ↓ legitimate (0.699)', 'amount_vs_avg: ↑ fraud (0.538)', 'device_age_days: ↑ fraud (0.263)', 'n_shared_shops: ↓ legitimate (0.181)', 'premium_amount: ↓ legitimate (0.171)']","{'claim_amount': -0.6993, 'amount_vs_avg': 0.5384, 'device_age_days': 0.2629, 'n_shared_shops': -0.181, 'premium_amount': -0.1706}",CLM-002378
LOW,0.0001,APPROVE,0.0001,0.4931,False,False,"['amount_vs_avg: ↑ fraud (0.912)', 'claim_amount: ↑ fraud (0.748)', 'n_shared_shops: ↓ legitimate (0.693)', 'amount_vs_device_price: ↑ fraud (0.592)', 'claim_frequency: ↓ legitimate (0.482)']","{'amount_vs_avg': 0.912, 'claim_amount': 0.7484, 'n_shared_shops': -0.6934, 'amount_vs_device_price': 0.5919, 'claim_frequency': -0.4818}",CLM-002379
LOW,0.0,APPROVE,0.0,0.4172,False,False,"['claim_amount: ↓ legitimate (0.717)', 'claim_frequency: ↓ legitimate (0.248)', 'premium_amount: ↑ fraud (0.239)', 'amount_vs_device_price: ↓ legitimate (0.209)', 'community_size: ↑ fraud (0.155)']","{'claim_amount': -0.7174, 'claim_frequency': -0.2475, 'premium_amount': 0.2387, 'amount_vs_device_price': -0.2092, 'community_size': 0.155}",CLM-002380
LOW,0.0,APPROVE,0.0,0.3852,False,False,"['claim_amount: ↓ legitimate (0.710)', 'claim_frequency: ↓ legitimate (0.298)', 'device_age_days: ↓ legitimate (0.259)', 'days_since_policy_start: ↑ fraud (0.214)', 'amount_vs_device_price: ↓ legitimate (0.174)']","{'claim_amount': -0.7102, 'claim_frequency': -0.2984, 'device_age_days': -0.2587, 'days_since_policy_start': 0.2141, 'amount_vs_device_price': -0.1739}",CLM-002381
LOW,0.0004,APPROVE,0.0004,0.4258,False,False,"['amount_vs_avg: ↑ fraud (1.770)', 'days_since_policy_start: ↑ fraud (0.301)', 'claim_frequency: ↓ legitimate (0.248)', 'device_age_days: ↓ legitimate (0.219)', 'amount_vs_device_price: ↓ legitimate (0.202)']","{'amount_vs_avg': 1.7701, 'days_since_policy_start': 0.3006, 'claim_frequency': -0.2484, 'device_age_days': -0.2191, 'amount_vs_device_price': -0.2015}",CLM-002382
LOW,0.0,APPROVE,0.0,0.4778,False,False,"['claim_amount: ↓ legitimate (0.537)', 'n_shared_shops: ↓ legitimate (0.301)', 'claim_frequency: ↓ legitimate (0.259)', 'pagerank_score: ↓ legitimate (0.224)', 'device_age_days: ↑ fraud (0.188)']","{'claim_amount': -0.5368, 'n_shared_shops': -0.3013, 'claim_frequency': -0.2589, 'pagerank_score': -0.224, 'device_age_days': 0.1877}",CLM-002383
LOW,0.0,APPROVE,0.0,0.4391,False,False,"['claim_amount: ↓ legitimate (0.570)', 'n_shared_shops: ↓ legitimate (0.318)', 'device_age_days: ↑ fraud (0.196)', 'amount_vs_device_price: ↓ legitimate (0.191)', 'coverage_utilization: ↑ fraud (0.095)']","{'claim_amount': -0.5702, 'n_shared_shops': -0.3178, 'device_age_days': 0.1961, 'amount_vs_device_price': -0.191, 'coverage_utilization': 0.0946}",CLM-002384
LOW,0.0,APPROVE,0.0,0.4253,False,False,"['claim_amount: ↓ legitimate (0.756)', 'claim_frequency: ↓ legitimate (0.261)', 'device_age_days: ↓ legitimate (0.230)', 'n_shared_shops: ↑ fraud (0.208)', 'days_since_policy_start: ↑ fraud (0.191)']","{'claim_amount': -0.7562, 'claim_frequency': -0.2606, 'device_age_days': -0.2303, 'n_shared_shops': 0.2084, 'days_since_policy_start': 0.1908}",CLM-002385
LOW,0.0,APPROVE,0.0,0.4324,False,False,"['amount_vs_avg: ↑ fraud (0.704)', 'claim_amount: ↓ legitimate (0.506)', 'device_age_days: ↓ legitimate (0.398)', 'coverage_utilization: ↓ legitimate (0.394)', 'n_shared_shops: ↓ legitimate (0.378)']","{'amount_vs_avg': 0.7038, 'claim_amount': -0.506, 'device_age_days': -0.3975, 'coverage_utilization': -0.3937, 'n_shared_shops': -0.3782}",CLM-002386
LOW,0.0002,APPROVE,0.0002,0.4539,False,False,"['amount_vs_avg: ↑ fraud (1.331)', 'claim_amount: ↑ fraud (0.725)', 'device_age_days: ↓ legitimate (0.575)', 'n_shared_shops: ↑ fraud (0.416)', 'amount_vs_device_price: ↓ legitimate (0.279)']","{'amount_vs_avg': 1.3306, 'claim_amount': 0.7246, 'device_age_days': -0.5747, 'n_shared_shops': 0.4161, 'amount_vs_device_price': -0.2792}",CLM-002387
LOW,0.0,APPROVE,0.0,0.4385,False,False,"['claim_amount: ↓ legitimate (0.532)', 'coverage_utilization: ↓ legitimate (0.381)', 'n_shared_shops: ↓ legitimate (0.369)', 'pagerank_score: ↓ legitimate (0.171)', 'amount_vs_device_price: ↓ legitimate (0.168)']","{'claim_amount': -0.532, 'coverage_utilization': -0.3813, 'n_shared_shops': -0.3692, 'pagerank_score': -0.1714, 'amount_vs_device_price': -0.1676}",CLM-002388
LOW,0.0001,APPROVE,0.0001,0.44,False,False,"['community_size: ↑ fraud (0.901)', 'claim_amount: ↓ legitimate (0.620)', 'days_since_policy_start: ↑ fraud (0.382)', 'amount_vs_device_price: ↓ legitimate (0.286)', 'device_age_days: ↓ legitimate (0.258)']","{'community_size': 0.9011, 'claim_amount': -0.62, 'days_since_policy_start': 0.3821, 'amount_vs_device_price': -0.2862, 'device_age_days': -0.2578}",CLM-002389
LOW,0.0,APPROVE,0.0,0.4491,False,False,"['claim_amount: ↓ legitimate (0.554)', 'n_shared_shops: ↓ legitimate (0.363)', 'claim_frequency: ↓ legitimate (0.273)', 'premium_amount: ↑ fraud (0.225)', 'amount_vs_device_price: ↓ legitimate (0.191)']","{'claim_amount': -0.5537, 'n_shared_shops': -0.3632, 'claim_frequency': -0.2731, 'premium_amount': 0.2254, 'amount_vs_device_price': -0.1913}",CLM-002390
LOW,0.0001,APPROVE,0.0001,0.4497,False,False,"['claim_amount: ↑ fraud (0.904)', 'n_shared_shops: ↓ legitimate (0.603)', 'claim_frequency: ↑ fraud (0.509)', 'premium_amount: ↓ legitimate (0.237)', 'pagerank_score: ↓ legitimate (0.235)']","{'claim_amount': 0.9042, 'n_shared_shops': -0.6026, 'claim_frequency': 0.5093, 'premium_amount': -0.237, 'pagerank_score': -0.2349}",CLM-002391
LOW,0.0,APPROVE,0.0,0.4029,False,False,"['claim_amount: ↓ legitimate (0.629)', 'claim_frequency: ↑ fraud (0.413)', 'n_shared_shops: ↓ legitimate (0.400)', 'pagerank_score: ↓ legitimate (0.193)', 'amount_vs_device_price: ↓ legitimate (0.180)']","{'claim_amount': -0.6287, 'claim_frequency': 0.4134, 'n_shared_shops': -0.4003, 'pagerank_score': -0.1932, 'amount_vs_device_price': -0.1802}",CLM-002392
LOW,0.0,APPROVE,0.0,0.4097,False,False,"['claim_amount: ↓ legitimate (0.637)', 'community_size: ↓ legitimate (0.301)', 'premium_amount: ↑ fraud (0.257)', 'device_age_days: ↓ legitimate (0.252)', 'amount_vs_device_price: ↓ legitimate (0.222)']","{'claim_amount': -0.637, 'community_size': -0.3008, 'premium_amount': 0.2574, 'device_age_days': -0.2523, 'amount_vs_device_price': -0.2223}",CLM-002393
LOW,0.0001,APPROVE,0.0001,0.4584,False,False,"['amount_vs_avg: ↑ fraud (0.983)', 'community_size: ↑ fraud (0.962)', 'claim_amount: ↓ legitimate (0.425)', 'coverage_utilization: ↓ legitimate (0.418)', 'n_shared_shops: ↓ legitimate (0.355)']","{'amount_vs_avg': 0.9825, 'community_size': 0.9615, 'claim_amount': -0.4254, 'coverage_utilization': -0.4178, 'n_shared_shops': -0.3551}",CLM-002394
LOW,0.0,APPROVE,0.0,0.4463,False,False,"['claim_amount: ↓ legitimate (0.638)', 'claim_frequency: ↓ legitimate (0.290)', 'community_size: ↓ legitimate (0.176)', 'device_age_days: ↑ fraud (0.162)', 'n_shared_shops: ↑ fraud (0.159)']","{'claim_amount': -0.6379, 'claim_frequency': -0.2895, 'community_size': -0.1765, 'device_age_days': 0.1619, 'n_shared_shops': 0.1586}",CLM-002395
LOW,0.0001,APPROVE,0.0001,0.4392,False,False,"['claim_frequency: ↑ fraud (1.394)', 'premium_amount: ↓ legitimate (0.391)', 'device_age_days: ↓ legitimate (0.308)', 'policy_type_encoded: ↓ legitimate (0.183)', 'community_size: ↑ fraud (0.168)']","{'claim_frequency': 1.3936, 'premium_amount': -0.3913, 'device_age_days': -0.3083, 'policy_type_encoded': -0.1829, 'community_size': 0.1683}",CLM-002396
LOW,0.0001,APPROVE,0.0001,0.3823,False,False,"['claim_amount: ↓ legitimate (0.729)', 'device_age_days: ↑ fraud (0.278)', 'amount_vs_device_price: ↓ legitimate (0.161)', 'claim_type_encoded: ↑ fraud (0.148)', 'n_shared_shops: ↑ fraud (0.110)']","{'claim_amount': -0.7291, 'device_age_days': 0.2782, 'amount_vs_device_price': -0.1613, 'claim_type_encoded': 0.1483, 'n_shared_shops': 0.1095}",CLM-002397
LOW,0.0,APPROVE,0.0,0.4686,False,False,"['amount_vs_device_price: ↑ fraud (1.074)', 'n_shared_shops: ↓ legitimate (0.509)', 'claim_frequency: ↓ legitimate (0.327)', 'pagerank_score: ↓ legitimate (0.208)', 'device_age_days: ↓ legitimate (0.204)']","{'amount_vs_device_price': 1.0735, 'n_shared_shops': -0.5087, 'claim_frequency': -0.3265, 'pagerank_score': -0.2081, 'device_age_days': -0.2042}",CLM-002398
LOW,0.0,APPROVE,0.0,0.4197,False,False,"['claim_amount: ↓ legitimate (0.675)', 'claim_frequency: ↓ legitimate (0.268)', 'n_shared_shops: ↑ fraud (0.187)', 'amount_vs_device_price: ↓ legitimate (0.167)', 'pagerank_score: ↓ legitimate (0.136)']","{'claim_amount': -0.6753, 'claim_frequency': -0.2685, 'n_shared_shops': 0.1865, 'amount_vs_device_price': -0.1668, 'pagerank_score': -0.1356}",CLM-002399
LOW,0.0,APPROVE,0.0,0.3914,False,False,"['claim_amount: ↓ legitimate (0.802)', 'device_age_days: ↓ legitimate (0.416)', 'amount_vs_device_price: ↓ legitimate (0.182)', 'n_shared_shops: ↑ fraud (0.145)', 'days_since_policy_start: ↑ fraud (0.144)']","{'claim_amount': -0.8016, 'device_age_days': -0.4163, 'amount_vs_device_price': -0.1819, 'n_shared_shops': 0.1449, 'days_since_policy_start': 0.1444}",CLM-002400
LOW,0.0,APPROVE,0.0,0.4231,False,False,"['coverage_utilization: ↓ legitimate (0.397)', 'n_shared_shops: ↓ legitimate (0.346)', 'device_age_days: ↓ legitimate (0.342)', 'premium_amount: ↑ fraud (0.214)', 'amount_vs_device_price: ↓ legitimate (0.179)']","{'coverage_utilization': -0.3967, 'n_shared_shops': -0.3459, 'device_age_days': -0.3418, 'premium_amount': 0.2143, 'amount_vs_device_price': -0.1785}",CLM-002401
LOW,0.0001,APPROVE,0.0001,0.4317,False,False,"['pagerank_score: ↑ fraud (1.019)', 'claim_amount: ↓ legitimate (0.652)', 'coverage_utilization: ↓ legitimate (0.414)', 'device_age_days: ↑ fraud (0.276)', 'amount_vs_device_price: ↓ legitimate (0.244)']","{'pagerank_score': 1.0189, 'claim_amount': -0.6525, 'coverage_utilization': -0.4138, 'device_age_days': 0.2757, 'amount_vs_device_price': -0.2445}",CLM-002402
LOW,0.0001,APPROVE,0.0001,0.417,False,False,"['claim_amount: ↓ legitimate (0.657)', 'premium_amount: ↑ fraud (0.332)', 'claim_frequency: ↓ legitimate (0.294)', 'community_size: ↓ legitimate (0.248)', 'amount_vs_device_price: ↓ legitimate (0.202)']","{'claim_amount': -0.6569, 'premium_amount': 0.3319, 'claim_frequency': -0.2938, 'community_size': -0.2481, 'amount_vs_device_price': -0.2017}",CLM-002403
LOW,0.0035,APPROVE,0.0035,0.5113,False,False,"['claim_amount: ↑ fraud (1.596)', 'claim_frequency: ↑ fraud (1.417)', 'amount_vs_device_price: ↑ fraud (1.058)', 'pagerank_score: ↑ fraud (0.355)', 'coverage_utilization: ↑ fraud (0.322)']","{'claim_amount': 1.5962, 'claim_frequency': 1.4166, 'amount_vs_device_price': 1.0576, 'pagerank_score': 0.3555, 'coverage_utilization': 0.322}",CLM-002404
LOW,0.0,APPROVE,0.0,0.4174,False,False,"['claim_amount: ↓ legitimate (0.796)', 'days_since_policy_start: ↑ fraud (0.206)', 'amount_vs_device_price: ↓ legitimate (0.193)', 'community_size: ↓ legitimate (0.182)', 'device_age_days: ↓ legitimate (0.167)']","{'claim_amount': -0.7957, 'days_since_policy_start': 0.2059, 'amount_vs_device_price': -0.1929, 'community_size': -0.1825, 'device_age_days': -0.1666}",CLM-002405
LOW,0.0,APPROVE,0.0,0.4147,False,False,"['claim_amount: ↓ legitimate (0.802)', 'claim_frequency: ↑ fraud (0.455)', 'device_age_days: ↓ legitimate (0.353)', 'amount_vs_device_price: ↓ legitimate (0.223)', 'community_size: ↓ legitimate (0.205)']","{'claim_amount': -0.8021, 'claim_frequency': 0.4552, 'device_age_days': -0.3535, 'amount_vs_device_price': -0.2226, 'community_size': -0.2051}",CLM-002406
LOW,0.0001,APPROVE,0.0001,0.4032,False,False,"['amount_vs_avg: ↑ fraud (1.185)', 'community_size: ↓ legitimate (0.419)', 'claim_frequency: ↓ legitimate (0.340)', 'amount_vs_device_price: ↓ legitimate (0.199)', 'days_since_policy_start: ↓ legitimate (0.198)']","{'amount_vs_avg': 1.1852, 'community_size': -0.4191, 'claim_frequency': -0.3402, 'amount_vs_device_price': -0.1993, 'days_since_policy_start': -0.1984}",CLM-002407
LOW,0.0,APPROVE,0.0,0.4203,False,False,"['claim_amount: ↓ legitimate (0.558)', 'coverage_utilization: ↓ legitimate (0.410)', 'device_age_days: ↓ legitimate (0.361)', 'n_shared_shops: ↓ legitimate (0.326)', 'claim_frequency: ↓ legitimate (0.238)']","{'claim_amount': -0.5576, 'coverage_utilization': -0.4104, 'device_age_days': -0.3611, 'n_shared_shops': -0.3261, 'claim_frequency': -0.2382}",CLM-002408
LOW,0.0,APPROVE,0.0,0.4495,False,False,"['claim_amount: ↓ legitimate (0.701)', 'coverage_utilization: ↓ legitimate (0.365)', 'device_age_days: ↓ legitimate (0.336)', 'claim_frequency: ↓ legitimate (0.302)', 'n_shared_shops: ↑ fraud (0.202)']","{'claim_amount': -0.7006, 'coverage_utilization': -0.3653, 'device_age_days': -0.3357, 'claim_frequency': -0.302, 'n_shared_shops': 0.2022}",CLM-002409
LOW,0.0,APPROVE,0.0,0.4364,False,False,"['claim_amount: ↓ legitimate (0.588)', 'n_shared_shops: ↓ legitimate (0.420)', 'pagerank_score: ↓ legitimate (0.205)', 'premium_amount: ↑ fraud (0.200)', 'amount_vs_device_price: ↓ legitimate (0.151)']","{'claim_amount': -0.588, 'n_shared_shops': -0.4202, 'pagerank_score': -0.2046, 'premium_amount': 0.2003, 'amount_vs_device_price': -0.1514}",CLM-002410
